LINK ID,avg_congestion_score,max_volume,total_volume
1018499,0.55201831,1602,21224
1065169,0.551988204,876,11605
1035989,0.551971646,1399,18533
1065040,0.551964348,963,12757
1036704,0.551946272,1216,16108
1037308,0.551935229,633,8385
8903039,0.551828411,1185,15694
1090222,0.551806408,978,12952
1035637,0.551786607,667,8833
1094830,0.55171344,1746,23119
8901818,0.551710695,1817,24059
1065352,0.551582141,769,10180
1017649,0.551511242,2713,35910
1064966,0.551381693,579,7662
1036750,0.551373626,910,12042
8902662,0.551367272,1542,20405
1089591,0.551294657,1017,13456
1065011,0.551258251,404,5345
8902292,0.551226551,1155,15280
8897811,0.551053779,688,9099
1064586,0.551031746,1050,13886
1037228,0.550979263,434,5739
8903185,0.550931431,3364,44480
7107084,0.550925926,324,4284
1065766,0.550892857,700,9255
1065392,0.550864606,453,5989
8901618,0.550840475,1517,20055
1018047,0.55075978,1031,13628
8107177,0.550755556,1875,24784
1065013,0.550675676,1036,13692
1017377,0.550658979,1214,16044
1064990,0.550582889,1687,22292
1089169,0.550505974,1367,18061
1018058,0.550475166,1859,24560
8899347,0.550387597,1505,19880
8909481,0.550337958,937,12376
1018626,0.550299337,1559,20590
8901991,0.550280852,1988,26255
1065447,0.55027079,954,12599
8902200,0.550246362,2909,38416
8902591,0.55018315,910,12016
1090729,0.550177305,470,6206
8897261,0.550136612,610,8054
8903202,0.550097466,855,11288
1065279,0.550094162,885,11684
8898123,0.550092251,1355,17889
8902818,0.550089331,653,8621
1064937,0.550036232,1150,15181
1063468,0.549994679,1566,20671
1014076,0.549985657,1743,23007
8902499,0.549947006,2516,33208
1065333,0.549938725,544,7180
1064641,0.549935149,514,6784
1096748,0.549907792,723,9542
1035928,0.549897876,2040,26923
1065922,0.549864969,432,5701
1014470,0.549846248,1355,17881
8902589,0.549727056,977,12890
1065488,0.549703366,1208,15937
8902808,0.549678274,1321,17427
1018251,0.549652778,720,9498
1065850,0.549646603,731,9643
1018113,0.549599024,478,6305
8271600,0.549487594,1236,16300
8901462,0.549479167,320,4220
8902704,0.549457283,476,6277
1096910,0.549454829,2461,32453
1016848,0.549446016,707,9323
1036138,0.549398017,706,9309
8903213,0.54935475,607,8003
8901781,0.549323125,2253,29703
8897962,0.549314096,1057,13935
1018201,0.549314053,899,11852
1036398,0.54928996,1514,19959
5103270,0.549276792,2535,33418
8896783,0.549270073,822,10836
1089243,0.549177877,1115,14696
1013681,0.549137205,396,5219
1016675,0.54913522,1060,13970
8893016,0.549017049,958,12623
8107506,0.549006908,386,5086
1089584,0.549006116,2180,28724
8903078,0.548925781,1280,16863
8907799,0.548894558,2058,27111
8902272,0.54887868,1687,22223
8891095,0.548853078,574,7561
1017694,0.548781876,1464,19282
1091568,0.548739237,1084,14276
1014248,0.548591098,1041,13706
8902095,0.548529871,2137,28133
1065581,0.548529412,1020,13428
8898111,0.548509485,615,8096
1018138,0.548442249,658,8661
1036823,0.548404543,1849,24336
1017587,0.548396675,1263,16623
8638610,0.548330198,1063,13989
8896780,0.548262548,777,10224
1093366,0.548242468,697,9171
1036196,0.548240741,900,11842
8901804,0.548185144,1777,23379
8896246,0.548174259,1844,24260
8902037,0.548048137,4231,55651
1091104,0.547953964,782,10284
1062707,0.547944658,1042,13703
8903272,0.547936508,525,6904
1018150,0.547934783,1150,15123
8905614,0.547920825,2505,32941
1037185,0.547904896,354,4655
8898692,0.547887731,1152,15148
1018484,0.547818792,447,5877
8902152,0.547782664,1819,23914
1065579,0.547685185,990,13013
1090244,0.547648859,599,7873
1035733,0.547553582,1182,15533
8903195,0.547545707,2516,33063
1064368,0.54754386,475,6242
8898755,0.547538807,1632,21446
1013964,0.547497029,1122,14743
8102693,0.547424447,2967,38981
8899657,0.547395833,1040,13663
1018630,0.547319475,914,12006
1017652,0.547252542,3573,46928
1065425,0.547246482,687,9023
1014507,0.547245467,717,9417
1064466,0.547183351,929,12200
1065373,0.547136683,617,8102
7107628,0.546974174,3046,39986
1035632,0.546958294,1063,13954
1018079,0.546875,1432,18795
1035770,0.546875,616,8085
1088949,0.546868747,833,10933
1036113,0.546744036,1034,13568
1064521,0.546706989,620,8135
1065879,0.546630094,319,4185
8894995,0.546577104,3759,49310
1064618,0.546519689,601,7883
8901875,0.546475298,1707,22388
8102615,0.546359055,1918,25150
1018014,0.546355998,1706,22370
1095755,0.546354167,400,5245
1018213,0.546312632,1417,18579
1095748,0.546306818,440,5769
1093956,0.546293325,1558,20427
1036288,0.546268902,1014,13294
1036176,0.546229404,1315,17239
1035864,0.54617356,943,12361
8905600,0.546169739,3146,41238
1064898,0.546090861,631,8270
8903205,0.546081894,1274,16697
1063482,0.546069015,937,12280
1090248,0.546037296,858,11244
1018552,0.545983657,1081,14165
8902379,0.545808857,2213,28989
8899337,0.545779019,537,7034
1090566,0.545768566,772,10112
1082347,0.545754366,897,11749
1064758,0.545696325,517,6771
1035564,0.54565577,1713,22433
1064906,0.545609756,1025,13422
1036775,0.545606495,1396,18280
1065829,0.545605742,476,6233
1018494,0.545599803,339,4439
8902270,0.545477337,1662,21758
1093393,0.545448295,2424,31732
1065136,0.545340502,465,6086
8102797,0.545283806,599,7839
8905610,0.54519347,1654,21642
8122500,0.545172764,820,10729
1065781,0.545164234,1096,14340
8911457,0.545105625,1357,17753
8902126,0.545092497,973,12729
8901848,0.545085388,2596,33961
8903128,0.545033358,1349,17646
7109088,0.545008354,399,5219
1018488,0.544892132,788,10305
1091551,0.544720252,423,5530
1064440,0.544715447,1189,15544
1017529,0.544715447,1271,16616
1064987,0.544711378,999,13060
1017931,0.544709417,2191,28643
1036478,0.544551282,910,11893
1017360,0.544470224,1293,16896
1014391,0.54433473,1671,21830
7107627,0.544316239,2925,38211
8901131,0.544247788,1808,23616
1093396,0.544225146,798,10423
1064378,0.54418239,530,6922
1017156,0.544166117,1517,19812
8570437,0.544142259,1195,15606
8904649,0.544107111,1861,24302
1036136,0.544070513,832,10864
8899333,0.544021866,1433,18710
8902209,0.543979592,2450,31986
1035723,0.54389002,2455,32046
1097182,0.543805804,448,5847
1018238,0.54374351,321,4189
1014073,0.543721863,1703,22223
1018184,0.543718166,1178,15372
8902124,0.543636848,1565,20419
1018323,0.543626597,574,7489
8102618,0.543611948,1992,25989
1064517,0.543571902,503,6562
1017642,0.54353966,2803,36565
1035991,0.543497318,1616,21079
5103473,0.543430196,1583,20646
1017815,0.54339836,1179,15376
8899760,0.54336254,3538,46138
1091576,0.543343743,1441,18791
1017405,0.543341061,647,8437
7107019,0.543309179,1725,22493
1065437,0.543286416,746,9727
1065942,0.543272865,882,11500
1065444,0.543201133,1059,13806
1064537,0.543184885,494,6440
1088950,0.543116783,862,11236
8902824,0.543100108,2151,28037
8903119,0.543097015,670,8733
1065152,0.543077689,502,6543
5103293,0.543046358,1359,17712
1018112,0.542980769,1300,16941
1036504,0.542942024,2777,36186
1017436,0.542932489,1185,15441
8102585,0.542917448,1599,20835
5103250,0.542851171,598,7791
1064522,0.542829844,1003,13067
1065239,0.542815372,399,5198
5101940,0.542599502,1876,24430
1041457,0.542395469,2001,26048
1017865,0.542366947,1785,23235
7107071,0.542328042,504,6560
1013711,0.542296707,992,12911
1036173,0.542257683,1128,14680
1017452,0.542249154,4435,57717
8903071,0.542213272,4345,56542
1036629,0.542188587,479,6233
1065207,0.54209622,291,3786
1065602,0.542071853,617,8027
8101129,0.542068166,1868,24302
1062576,0.542027969,3921,51007
8907494,0.541992891,3704,48181
1065246,0.541894709,1279,16634
1036838,0.541841737,1190,15475
1035957,0.541839968,1683,21886
8897978,0.541829682,1278,16619
1017891,0.541740851,1685,21908
1065360,0.541711639,1853,24091
1064628,0.541666667,769,9997
8901959,0.541625094,4009,52113
1065050,0.541611111,750,9749
1064399,0.541604663,672,8735
8896774,0.541585917,516,6707
1065931,0.541568047,845,10983
1036022,0.541430966,1591,20674
1065458,0.541322314,484,6288
1017508,0.54122807,950,12340
8903337,0.541222438,4127,53607
1017331,0.541140904,1585,20585
1094940,0.541110699,1349,17519
1017835,0.540981641,2433,31589
1097834,0.540897909,1355,17590
1065368,0.540858477,464,6023
8901683,0.540846457,508,6594
8895795,0.540836447,803,10423
1017863,0.54081428,1662,21572
8901649,0.540812721,1415,18366
1097735,0.540765391,601,7800
8901801,0.540758322,1422,18455
1017297,0.540654065,1111,14416
1090640,0.540626269,1642,21305
8893857,0.540516924,906,11753
8893003,0.540515654,362,4696
1036861,0.540436006,2607,33814
8102885,0.540435459,643,8340
8902743,0.540371725,1094,14188
8901638,0.540357853,2515,32616
8240400,0.540262172,623,8078
1017716,0.540241106,2689,34865
8624000,0.540217031,1006,13043
8902545,0.540215589,603,7818
8909352,0.540189125,705,9140
1035571,0.540067104,1068,13843
5103249,0.539998146,899,11651
8893023,0.539939394,1375,17818
1017840,0.539810115,1773,22970
8902519,0.539739027,562,7280
1038568,0.539726221,1181,15298
8893928,0.539704106,828,10725
1065317,0.539642857,700,9066
1064920,0.539551607,591,7653
8897125,0.539507378,3840,49721
8909678,0.539496881,1229,15913
8901995,0.539464939,2006,25972
1016699,0.539410662,2401,31083
1094836,0.539403974,755,9774
1064470,0.539389068,933,12078
1037255,0.539323449,978,12659
8903245,0.539274322,1254,16230
1065096,0.539254386,380,4918
8903077,0.539240578,1477,19115
1065743,0.539176627,753,9744
8570460,0.539058995,1486,19225
1018151,0.539041995,127,1643
1036550,0.539015905,503,6507
1063473,0.538943726,1469,19001
1065900,0.538921072,1381,17862
1017709,0.53890118,2486,32153
1017595,0.538895371,1714,22168
1014511,0.538827839,455,5884
8902677,0.538778878,1313,16978
1018041,0.538767107,1437,18581
7108798,0.538707729,2070,26763
1065322,0.538695529,589,7615
1064583,0.538658474,651,8416
8570408,0.538647343,552,7136
1065335,0.538525499,451,5829
1065629,0.538485637,1729,22345
1091580,0.538482835,602,7780
8911443,0.538421504,1361,17587
1036261,0.538386442,1067,13787
8897532,0.538385827,1016,13128
1097340,0.538379531,469,6060
1017523,0.538326301,1185,15310
1064679,0.538288288,592,7648
1064985,0.538276231,934,12066
1018507,0.538202042,457,5903
1037177,0.538101059,409,5282
8903121,0.538055792,1177,15199
1065750,0.538041948,1184,15289
8902776,0.53799081,1995,25759
1088865,0.537954714,449,5797
1065761,0.537937743,514,6636
1089593,0.537903226,620,8004
5103484,0.537878788,1067,13774
1036498,0.537867275,1645,21235
8902112,0.537844037,1962,25326
1097558,0.537777778,450,5808
1064935,0.537695749,2235,28842
1065371,0.537689394,660,8517
1035950,0.537684705,1737,22415
1090694,0.537574405,448,5780
1036903,0.537532906,2026,26137
1017890,0.537475345,676,8720
1036699,0.537466667,1250,16124
1065413,0.53746322,793,10229
8334910,0.537416107,745,9609
1097823,0.537406484,401,5172
1064555,0.537387767,594,7661
1036597,0.537376587,1418,18288
1064651,0.537364798,339,4372
8901945,0.537305245,3038,39176
1038287,0.537278502,997,12856
8897531,0.537264612,1363,17575
8901962,0.537202381,1372,17689
1094843,0.537193974,354,4564
8909486,0.537178184,492,6343
1018080,0.537155388,665,8573
1065146,0.537153538,914,11783
1064512,0.537151871,766,9875
1017613,0.53710129,1369,17647
1065703,0.537077827,454,5852
8897484,0.537022151,1866,24050
1036691,0.536941194,1111,14317
1018455,0.536937901,467,6018
1036046,0.536920363,992,12783
1092325,0.536908436,972,12525
8571551,0.536878882,1610,20745
1017691,0.536858974,702,9045
1036139,0.536837543,673,8671
1036100,0.536830859,1482,19094
8101711,0.536803554,2082,26823
1017698,0.536731999,1199,15445
1097737,0.536730254,498,6415
1064645,0.536646586,415,5345
1016879,0.53659612,1701,21906
1014396,0.536352657,1725,22205
1017410,0.536287257,2192,28213
1018383,0.536141805,1267,16303
1018024,0.536122409,1721,22144
8897519,0.53604237,889,11437
8904648,0.53604134,1911,24585
1065622,0.535979573,1077,13854
1036949,0.535834682,1236,15895
1065278,0.535748446,697,8962
1065726,0.535569106,410,5270
1017504,0.535515873,630,8097
1089645,0.535472973,962,12363
1091621,0.535371703,139,1786
8899331,0.535326609,1735,22291
1018538,0.535218579,1525,19589
1035507,0.535130719,1530,19650
1064824,0.53511236,623,8001
8909500,0.535105279,1124,14435
1017035,0.53510101,825,10595
1035962,0.53509887,1770,22731
1096568,0.535095321,577,7410
1018215,0.535000892,1869,23998
1035648,0.534917207,926,11888
8188410,0.53485475,1572,20179
8909914,0.534850698,1027,13183
8901507,0.534817352,803,10307
1037115,0.534812264,1234,15839
1097827,0.534798535,455,5840
1085370,0.534703504,1113,14283
1018181,0.534703092,1089,13975
1018417,0.534690799,2652,34032
8102608,0.534560724,516,6620
1091447,0.534549878,685,8788
1036659,0.534505729,1251,16048
1064544,0.534440691,1332,17085
1018289,0.534393886,2813,36078
8901942,0.534315081,1808,23185
1065741,0.534244265,988,12668
1035951,0.534165572,1522,19512
8903125,0.534018168,3541,45383
1064903,0.533801352,641,8212
1065573,0.533786232,920,11786
1085522,0.533479106,1715,21958
8902282,0.533440999,1935,24773
8901634,0.533423913,460,5889
8902316,0.533382546,1524,19509
1094828,0.533370206,904,11572
1064816,0.533347374,1187,15194
7107625,0.533282074,4552,58260
8899665,0.533274648,710,9087
1065961,0.533158158,999,12783
1094290,0.533061594,828,10593
1018592,0.532972858,1572,20108
1018265,0.53295207,765,9785
1065909,0.532942708,320,4093
1065259,0.532902201,1469,18788
1018553,0.532877233,877,11216
8900702,0.532861547,1784,22815
1017442,0.532840589,1539,19681
8904501,0.532830982,2339,29911
1065662,0.532724057,424,5421
8908302,0.532657658,666,8514
1038361,0.532609349,2774,35459
1097549,0.532552083,448,5726
1065073,0.532477882,2562,32741
1036411,0.532430959,1376,17583
1017062,0.53241123,1211,15474
1017675,0.5322,625,7983
1014458,0.532047775,1828,23342
1017556,0.532044538,1901,24274
1085375,0.532042362,1078,13765
1094827,0.532024793,605,7725
5103181,0.531942437,1384,17669
8902100,0.531938949,1769,22584
1016931,0.53187865,1541,19671
1035906,0.531859931,1742,22236
1097423,0.531772719,1933,24670
5103567,0.531762111,1851,23623
1065337,0.53172043,620,7912
1036040,0.531706871,1368,17457
1085415,0.531647583,524,6686
1064880,0.531626506,747,9531
1090247,0.531617254,1248,15923
8907128,0.531611609,1786,22787
1090065,0.531403509,475,6058
1037245,0.531379091,1049,13378
1064704,0.531302876,591,7536
1017857,0.531260123,1029,13120
1085238,0.531228899,1481,18882
1017784,0.531214927,594,7573
8908305,0.53101072,653,8322
1017253,0.530983513,1759,22416
8101126,0.530864198,1620,20640
8903133,0.53082396,3912,49838
1014576,0.530787037,2160,27516
1091625,0.530766396,1357,17286
1065774,0.530678851,766,9756
8902557,0.530596556,542,6902
8896779,0.530566077,792,10085
1017612,0.530345472,357,4544
8904234,0.530283019,1325,16863
1063481,0.530178416,1915,24367
1014469,0.530096363,1228,15623
1097474,0.530010718,933,11868
1015097,0.529929577,1633,20769
8104318,0.529905914,496,6308
8911462,0.529828486,447,5684
1097550,0.529826139,1946,24745
8896784,0.529801943,892,11342
1037129,0.529775074,1356,17241
8901800,0.529702559,2006,25502
8902521,0.529697327,2120,26951
1095312,0.529683377,1895,24090
8911435,0.529668899,1344,17085
8894678,0.529632408,1333,16944
8902549,0.529570998,1216,15455
8902288,0.529546434,1547,19661
1096893,0.52952939,1792,22774
8898690,0.529524385,827,10510
1018373,0.529519134,662,8413
8899338,0.529351852,450,5717
1064551,0.529303279,610,7749
1065698,0.529223411,1028,13057
1089208,0.529166667,430,5461
1036876,0.529131356,944,11988
1093361,0.529080675,533,6768
8902814,0.528907023,3370,42778
1064829,0.528814602,1219,15471
8902856,0.528812057,470,5965
1017910,0.528797006,913,11587
5103289,0.528789782,398,5051
1097179,0.528764522,746,9467
5101904,0.528729178,1781,22600
1017562,0.528697572,453,5748
8571943,0.528616986,993,12598
1037299,0.528471086,1222,15499
1014171,0.528436168,1329,16855
1036614,0.528411147,921,11680
1017435,0.528343023,1376,17448
1036851,0.528330177,1056,13390
1018401,0.528306491,683,8660
8902592,0.52829602,670,8495
1018448,0.52826673,1051,13325
1017200,0.52819083,2152,27280
1036318,0.528186275,1394,17671
1041397,0.528078892,2214,28060
1036635,0.528048341,462,5855
8902158,0.528048156,1952,24738
1065794,0.527777778,615,7790
1065387,0.527712264,636,8055
1036916,0.527678571,420,5319
8104329,0.527657528,1386,17552
1016757,0.527652138,1216,15399
1038570,0.527637344,989,12524
1065252,0.527603513,797,10092
8904493,0.52737312,1064,13467
8902173,0.527360515,1631,20643
1064930,0.527194211,357,4517
1093381,0.527187698,1577,19953
1064759,0.527090695,566,7160
1018629,0.527049911,935,11827
1035990,0.526941917,1429,18072
8902823,0.526904762,2800,35408
1065113,0.526898734,632,7992
8107505,0.526831668,1101,13921
1091588,0.526759664,914,11555
1097730,0.526688453,153,1934
8893796,0.526577503,972,12284
8899180,0.526546157,2932,37052
8898376,0.526475694,672,8491
1036715,0.526428857,834,10537
8104293,0.526387151,1598,20188
1018114,0.526356264,1192,15058
1017271,0.526265127,1818,22962
1095746,0.526254774,611,7717
8892095,0.526220238,1400,17681
1064911,0.526187151,716,9042
1065535,0.526158445,1115,14080
5101871,0.526135742,609,7690
1017324,0.526115023,1562,19723
8902300,0.526110197,1216,15354
8902122,0.526022549,1907,24075
1065141,0.525982615,441,5567
1085196,0.525969662,868,10957
7107020,0.525801556,1757,22172
1064637,0.525721827,1547,19519
8896789,0.525714286,700,8832
1015112,0.52562534,613,7733
1065418,0.525585637,868,10949
1064915,0.525412797,646,8146
1018084,0.525183423,3362,42376
8905611,0.525155213,1557,19624
1014520,0.525069881,954,12022
1065153,0.525053763,775,9766
8897134,0.525037529,4663,58758
8901653,0.524971215,1158,14590
1088914,0.524899143,1322,16654
8909952,0.524857376,1227,15456
8901632,0.52485218,451,5681
1035654,0.524785638,622,7834
8902614,0.524764151,2438,30705
1018406,0.524669411,1336,16823
8907587,0.524602522,608,7655
8102587,0.524547804,129,1624
8902326,0.524490248,1880,23665
1016846,0.524475524,1144,14400
8911455,0.524409722,1200,15103
7107624,0.524401525,4414,55553
8903236,0.524397311,719,9049
1089218,0.524386503,815,10257
8909950,0.52436756,1344,16914
8583500,0.524358486,2624,33022
8903291,0.524327925,4191,52739
1092290,0.524195485,1388,17462
7105294,0.524176955,1053,13247
8911427,0.524167987,631,7938
8903072,0.524059007,2028,25507
5103182,0.524030727,2072,26059
1018495,0.524000465,717,9017
8908303,0.52393617,611,7683
8902412,0.523935278,2982,37497
8901918,0.523682076,2055,25828
8897135,0.523655441,3979,50007
8102505,0.523532266,687,8632
1035879,0.523495658,1612,20253
1064862,0.523356401,578,7260
8908045,0.52322547,479,6015
8897972,0.523224708,1028,12909
8123100,0.5232072,1176,14767
1038539,0.523039819,812,10193
8901545,0.522959184,392,4920
1018457,0.522869674,1596,20028
1016849,0.522854785,505,6337
8904634,0.522794846,2018,25320
1037279,0.522761194,335,4203
1096706,0.522703977,813,10199
1093352,0.522584034,476,5970
1065039,0.522446458,607,7611
1063442,0.522433597,1393,17466
1065056,0.522417154,684,8576
1065864,0.522357724,2009,25186
8570453,0.522345322,1557,19519
1094921,0.522227533,1569,19665
1064658,0.522188217,1307,16380
1088903,0.522170709,701,8785
1097419,0.522159984,848,10627
8908397,0.521980462,563,7053
1094847,0.521744412,343,4295
1089608,0.521709634,737,9228
8897093,0.52158786,994,12443
1089235,0.521578782,1062,13294
1065129,0.521533831,803,10051
1097839,0.521476748,939,11752
1017906,0.521422956,636,7959
8240900,0.521336996,455,5693
1013706,0.521238989,1438,17989
1017869,0.521198206,2341,29283
1036206,0.521185644,887,11095
8902015,0.521179402,903,11295
8902175,0.521144994,869,10869
1064435,0.521024465,763,9541
8902573,0.520959903,1646,20580
1064507,0.520731955,822,10273
1018126,0.520654329,1513,18906
1017259,0.520635757,949,11858
1014454,0.520591487,1809,22602
1065841,0.520512327,1298,16215
1064945,0.520267919,479,5981
8903308,0.520265358,917,11450
1036511,0.520136418,1405,17539
1064849,0.520117684,524,6541
1036706,0.520056497,295,3682
8571552,0.519832606,687,8571
8911460,0.519764957,390,4865
7107095,0.519755747,116,1447
1017900,0.519740553,591,7372
5103536,0.519688645,819,10215
1036367,0.519643365,1173,14629
1036137,0.519611266,716,8929
8102543,0.519586638,1387,17296
1065416,0.519551282,780,9726
1064510,0.519542011,968,12070
1065381,0.519541344,516,6434
1018136,0.519522535,747,9314
1065045,0.519520057,3490,43515
1017378,0.519519984,1618,20174
8903096,0.519375607,686,8551
1035863,0.519373402,1955,24369
8106898,0.519363437,2126,26500
1089188,0.519249278,1039,12948
1037220,0.519216556,451,5620
1018217,0.519209703,1065,13271
1036980,0.519169073,1039,12946
7107018,0.519131881,1653,20595
1015089,0.519111111,1125,14016
1064706,0.519107873,652,8123
1065688,0.519042969,512,6378
1065614,0.519029851,1005,12519
8902284,0.518998794,829,10326
1036661,0.51897921,1427,17774
1017985,0.51894985,1449,18047
1064844,0.518819334,631,7857
7107046,0.518716018,1594,19844
8902413,0.518623255,3271,40714
1085399,0.518619338,1148,14289
8570441,0.518557269,2270,28251
1064793,0.518380527,671,8348
1014298,0.518342821,527,6556
1016972,0.518338202,1027,12776
8902120,0.518301472,2197,27329
1018056,0.51826484,657,8172
8903336,0.518256014,776,9652
1016869,0.518242476,587,7301
1017719,0.518186754,2763,34362
1017033,0.51818413,1966,24450
7107615,0.518024044,4672,58085
8901625,0.517911975,1954,24288
1017375,0.51785001,1669,20743
8902771,0.517849794,810,10067
1037243,0.517802156,433,5381
1014395,0.51771164,3150,39139
1065101,0.517582742,1692,21018
8909498,0.517578125,1216,15105
1064640,0.517515052,609,7564
8897969,0.517479153,1559,19362
8901623,0.51746971,1183,14692
1088902,0.517389341,738,9164
1064674,0.517353378,449,5575
8903018,0.51723251,810,10055
8902004,0.517147117,1006,12486
1065853,0.51713948,1128,14000
1037063,0.516964286,1260,15633
1064837,0.516844528,1593,19760
1016918,0.51681336,1477,18320
1065105,0.516801936,2341,29036
1083616,0.516761543,527,6536
1036070,0.516744955,958,11881
8903180,0.516697684,1612,19990
1065327,0.516682258,1069,13256
8100779,0.516656024,1566,19418
1097773,0.516589506,864,10712
8902376,0.516501019,654,8107
1036127,0.516421459,2243,27800
8122600,0.516400709,846,10485
1065052,0.516150336,694,8597
8902009,0.516148776,885,10963
8902318,0.516129736,1909,23647
1017515,0.516036249,2115,26194
1036205,0.516029047,941,11654
1036835,0.516017843,822,10180
8903136,0.515976331,845,10464
8906901,0.515833832,3342,41374
1017901,0.515804598,928,11488
8104349,0.51577304,774,9581
8570431,0.515723751,1635,20237
1018068,0.515712291,358,4431
1097191,0.515681984,1371,16968
1090743,0.515669516,936,11584
8104324,0.515648148,450,5569
1036119,0.515579951,1503,18598
1018496,0.515512266,462,5716
8621700,0.515434915,548,6779
1064999,0.515434662,602,7447
1065888,0.515346365,486,6011
1065094,0.515341222,1817,22473
1064560,0.515329296,1321,16338
1016734,0.515293917,1463,18093
8571807,0.515282486,1475,18241
8903269,0.515252976,1792,22160
5103261,0.515218676,1692,20922
1014403,0.515203738,2176,26906
1037046,0.515158172,1138,14070
8906903,0.515120766,3326,41119
1017927,0.515111319,1602,19805
1064600,0.515062327,722,8925
1065054,0.515048544,515,6366
1037330,0.514923168,564,6970
1064420,0.514919355,310,3831
8911438,0.514852608,735,9082
8101124,0.514711064,1419,17529
1018272,0.514647327,586,7238
8621710,0.514617486,610,7534
8911440,0.51460433,893,11029
1017293,0.514523085,657,8113
1014518,0.514467988,1463,18064
1064722,0.514403292,405,5000
1036987,0.514399093,1470,18148
8104175,0.514377814,4886,60318
1037152,0.514375,400,4938
1018284,0.514167596,897,11069
1018434,0.514154906,992,12241
1018044,0.514103464,1424,17570
1065901,0.514054514,1174,14484
1018275,0.514035088,665,8204
1018452,0.513995098,1700,20971
8570438,0.513967803,880,10855
1065563,0.513919214,1374,16947
8903025,0.513888889,519,6401
1017656,0.513888889,993,12247
1064472,0.513869216,706,8707
1017590,0.513851653,1492,18400
1065274,0.513782402,913,11258
8899327,0.513633578,544,6706
1063432,0.513529412,1275,15714
1065231,0.513487842,658,8109
8909487,0.513343404,662,8156
1097824,0.513157895,494,6084
8100812,0.513125,800,9852
1018130,0.513063473,1649,20305
8897523,0.51295045,888,10932
1017509,0.512910798,1065,13110
1036970,0.512901861,394,4850
1065594,0.512826283,1111,13674
8107510,0.5127858,1108,13636
1064946,0.512771613,1442,17746
1089175,0.512696078,1700,20918
8906912,0.51268424,588,7235
1064861,0.512669801,638,7850
1064827,0.512661812,1030,12673
1065282,0.512488799,744,9151
8334900,0.512457668,689,8474
1089206,0.512433561,439,5399
1065808,0.512335526,456,5607
1017806,0.512331032,1159,14251
8902377,0.512130802,790,9710
1017858,0.512113764,1424,17502
1085187,0.512068804,1778,21851
1064644,0.511924962,884,10861
1017203,0.511850153,2180,26780
1017684,0.51175657,482,5920
1064889,0.511752137,429,5269
8905322,0.51173598,529,6497
1014156,0.511687342,1451,17819
1036877,0.511620714,943,11579
1065441,0.51161859,728,8939
8903150,0.511574074,576,7072
8901601,0.511237374,660,8098
1036235,0.511235234,1298,15926
1016674,0.511160714,672,8244
1036510,0.511149089,1024,12562
1097482,0.511094428,999,12254
1036790,0.511058109,1153,14142
1088846,0.511031133,1424,17465
1065583,0.510961092,574,7039
1018053,0.51075414,926,11351
1018144,0.510727969,435,5332
8102560,0.510685484,620,7599
1063466,0.510652002,841,10307
1016735,0.510647217,994,12182
1064823,0.510629763,831,10184
1097835,0.510591573,2144,26273
8898110,0.510570305,678,8308
1089185,0.5104811,970,11884
1036177,0.510451938,3544,43417
8901444,0.510151718,1494,18292
1085529,0.510085837,1165,14262
1018246,0.510007698,866,10600
1017977,0.509982639,192,2350
1092295,0.509936709,1975,24171
1037296,0.509887902,788,9643
1093923,0.509865367,359,4393
1064501,0.509817563,539,6595
1017325,0.509775641,780,9543
1036106,0.509656085,3465,42383
8911428,0.509645669,635,7767
8909485,0.50963841,696,8513
8894994,0.509562671,4013,49077
1065625,0.509537338,616,7533
1064685,0.509440813,459,5612
8901458,0.50932655,344,4205
1097425,0.509315038,1494,18262
1065822,0.509268975,953,11648
8906915,0.50925236,671,8201
1017704,0.509191176,884,10803
8104361,0.509187734,712,8701
1036401,0.50908801,784,9579
8236610,0.509042553,705,8613
1036564,0.509038801,378,4618
1013685,0.509029928,323,3946
1017866,0.509024463,1676,20475
1035980,0.508963585,1190,14536
1064443,0.508789723,493,6020
8102561,0.50877193,1805,22040
1065667,0.508563074,399,4870
1097197,0.508534137,332,4052
8893007,0.508508509,999,12192
8102719,0.508292215,608,7417
8903182,0.508247423,970,11832
8901615,0.508189464,1506,18368
1017864,0.508155231,889,10842
1090233,0.508079594,624,7609
1089616,0.508019348,982,11973
1064791,0.508016969,1159,14131
8252000,0.508000512,651,7937
8107465,0.507866273,339,4132
8904230,0.507612179,2184,26607
8903273,0.50754065,2050,24971
1015090,0.507523679,1091,13289
7107013,0.50750366,683,8319
1064699,0.50745081,576,7015
1017705,0.507416397,1545,18815
1036829,0.507210402,1410,17164
1036095,0.507187747,3368,40997
8893436,0.507176815,1823,22190
1096755,0.507088371,1158,14093
8902301,0.507062147,1534,18668
8897528,0.507051282,845,10283
1085154,0.507044605,1248,15187
8902716,0.507004368,3129,38074
1017862,0.506997805,1822,22170
1035852,0.506940442,1735,21109
7106978,0.50678226,1413,17186
8909347,0.506756757,1295,15750
1090733,0.506653069,858,10433
8102611,0.506557901,521,6334
1091003,0.506553632,693,8425
8902531,0.506518675,946,11500
1037192,0.506499929,2359,28676
5103259,0.506489071,366,4449
1065211,0.506450931,394,4789
1013712,0.506419693,1019,12385
1035968,0.506413925,3495,42478
1065671,0.50639881,560,6806
8571847,0.506227014,997,12113
8570413,0.506152125,447,5430
1064811,0.506101813,717,8709
1065886,0.50610119,280,3401
