LINK ID,CO2_Hour_0,CO2_Hour_1,CO2_Hour_2,CO2_Hour_3,CO2_Hour_4,CO2_Hour_5,CO2_Hour_6,CO2_Hour_7,CO2_Hour_8,CO2_Hour_9,CO2_Hour_10,CO2_Hour_11,CO2_Hour_12,CO2_Hour_13,CO2_Hour_14,CO2_Hour_15,CO2_Hour_16,CO2_Hour_17,CO2_Hour_18,CO2_Hour_19,CO2_Hour_20,CO2_Hour_21,CO2_Hour_22,CO2_Hour_23
8902565,649.8738575,417.7760512,390.6979739,297.8588514,429.3809416,626.6640769,425.5126448,1988.30454,2061.802179,1899.333714,1663.367611,1543.450412,1636.289534,1791.021405,1431.269805,1466.084476,1613.079753,1597.606566,1589.869973,1729.128657,1535.713818,1330.694089,951.6010056,514.4834705
8902566,60157.52655,54480.8972,32290.43704,25655.41573,35386.78032,52932.72556,96502.69884,158871.8992,175238.2851,176122.9546,176565.2893,171330.9947,158355.8419,159535.4013,160125.181,160788.6831,168013.4841,170520.0477,164474.806,145896.7464,125401.9028,110141.3538,101663.271,79104.19851
8902567,29779.84963,23980.18278,16658.61754,14272.93898,17193.3386,30972.68891,60588.00898,87488.59139,89627.47561,82429.30754,76711.90547,75889.25769,75889.25769,78727.39253,78439.46581,81318.73304,86912.73794,83786.67638,83046.29337,73174.52002,68649.95723,66469.94061,60464.61182,46808.65867
8902572,1199.362266,705.0564117,593.9333903,766.3656649,977.1162228,973.2843944,1367.962712,2027.037184,2322.087965,2107.505579,2448.538299,2854.712102,2728.261767,3199.576651,2789.57102,3019.48072,3578.927655,3636.40508,3766.687243,3402.663552,1850.773081,2176.478488,2007.878042,1390.953682
8902573,1567.774808,1318.433716,512.3447085,806.089008,918.8048438,1526.787231,1963.988049,5154.187767,5622.129267,4710.155686,4286.617394,3678.635007,3425.878284,3702.544426,3948.469886,3975.794938,4481.308383,3668.388113,3391.72197,3080.899514,2435.345181,2233.822929,2028.885045,1854.687845
8902574,52624.24914,42938.33662,32489.75382,27684.93107,29667.87379,60708.55408,108756.7816,156499.9409,156499.9409,143839.6143,131713.1569,134306.2358,141094.0013,141627.8705,148949.5052,141170.2683,153220.4587,151161.249,153449.2598,128815.0098,121569.6422,118290.16,106926.3729,83207.32726
8902575,54930.37675,40881.68704,27886.64907,18544.27041,30415.41321,44323.61602,88366.25825,142032.2529,163175.5309,149267.3281,146949.2943,142523.9571,132689.8743,133884.0129,130793.3012,132900.6046,140978.6012,145825.3991,144350.2867,118008.9935,89419.90998,79866.80098,63289.34713,80218.01822
8902576,1166.326389,771.883645,601.865221,612.0663264,540.6585883,894.2969102,1115.320861,1315.942602,1659.379818,1054.114229,1485.961026,1414.553288,1431.55513,1360.147392,1247.935232,1166.326389,1285.339285,1132.322704,1193.529336,1196.929705,1254.735969,1128.922335,1326.143707,965.7046483
8902577,1567.940608,1144.596643,1045.293738,1526.128858,1583.620014,1662.017044,1651.564107,2675.95197,3480.828149,3047.031247,2623.687283,2811.840156,2576.649065,2639.366689,2858.878374,2608.007877,3371.072306,3020.898904,2963.407748,2195.116851,2524.384378,2304.872693,2733.443126,1473.864171
8902578,53903.7874,46766.99312,33165.10284,29722.64913,35516.04684,65742.46968,118134.9359,140972.6776,148193.4342,140888.7153,132072.6754,152055.6993,155750.0399,147269.8491,162718.9096,154238.7188,157597.2102,156505.7005,143575.5085,133164.1851,134087.7702,124432.1074,125439.6548,112173.6137
8902579,57977.751,50161.63781,38684.81338,30077.19506,37398.61754,62627.84366,128718.5223,151276.4186,181848.3043,193523.0051,183926.0053,169184.2222,166413.9542,164633.0677,163148.9956,160081.9132,172548.119,168986.3459,148308.2743,137227.2025,123672.6771,108139.3888,102895.6673,77270.68862
8902587,12908.09431,5132.13388,6065.249131,4458.21731,6117.088868,11560.26116,15603.76059,23379.72101,32710.87352,27837.93832,32866.39273,29652.32909,29082.09199,35354.70006,35613.89875,34525.26429,39657.39817,43649.05785,44374.81416,38361.40476,30222.56618,25608.82967,19906.45869,12026.81879
8902588,22268.89587,16750.93937,12546.78204,8605.384539,13794.89125,17867.66866,31202.7302,55705.08465,57150.26373,63850.63948,63784.94952,54982.49511,47756.59969,50975.40765,52551.96665,51829.37711,57807.16331,54325.59552,52157.8269,49136.08882,48610.56915,47428.1499,36983.44653,26210.29337
8902589,13609.1521,2833.867023,8040.27388,3492.905866,5601.830162,8831.120491,13609.1521,18387.18371,23099.31143,20133.63664,21880.08957,18881.46284,18189.47206,20001.82887,22539.12842,22440.27259,24812.81242,32194.04746,31304.34502,25471.85127,23329.97503,18420.13565,15586.26863,12060.41082
8902590,1227.569663,976.183947,770.6715371,669.7502644,644.0612132,1462.440988,2660.651735,2822.125772,3020.298453,2943.231299,2855.154552,2994.609401,3279.023897,2996.444334,3218.471134,3321.227339,3341.411593,3198.286879,3268.014304,3056.997097,3112.045064,2904.697722,2818.455907,2715.699702
8902591,2715.953457,2702.895988,1749.700785,1253.51698,2036.965093,3264.367135,5888.918312,8866.02114,8905.193546,10485.14724,11882.29637,8722.388986,8474.297084,8644.044175,8474.297084,8644.044175,8252.320119,8213.147713,8017.285685,7312.182383,6646.251488,6058.665403,5810.573501,3878.068157
8902592,819.0005547,201.6941665,406.4443051,278.0934719,323.9330552,919.8476379,605.0824994,1142.93361,2047.501387,1252.94861,1424.083054,1323.235971,1145.989582,1194.885138,1188.773193,1173.493332,1366.019582,1720.512359,1573.825693,1509.650276,1170.43736,1411.859165,984.0230545,776.2169436
8902593,2095.446773,1341.82118,1134.377201,974.1989385,1047.723387,1843.362951,3421.512714,3455.649065,3747.120985,4193.51942,4219.778152,4301.180219,3928.306232,4056.974016,3962.442583,3547.554625,3644.711932,3783.883209,3663.093044,3387.376363,3663.093044,3032.883488,3332.233027,2019.296452
8902594,869.12332,575.86085,239.9420209,410.5674579,661.1735686,1407.659856,2436.744523,3231.219214,3087.254002,3060.593777,2698.014723,2927.292654,2575.37769,2708.678813,2570.045646,2698.014723,2852.644026,2676.686544,2687.350634,2351.431804,3332.528067,3033.933553,2868.64016,1221.038284
8902595,34139.18764,26541.5939,20843.3986,18394.17431,17694.39594,38887.68372,69378.027,76875.6524,82673.81604,78175.2408,76875.6524,86372.64457,87522.28046,79874.70256,91271.09316,89371.69472,91521.014,87622.2488,83073.68939,80824.40177,78725.06666,71877.23547,72327.09299,73376.76055
8902596,61799.40706,39326.8954,37248.95768,23780.84281,29783.77401,52871.97092,99125.32539,101972.8697,120674.3092,140530.1585,136759.0863,131910.565,115210.1026,117134.119,102203.7516,100818.4598,101741.9877,100510.6172,97893.95489,95662.09585,89197.40072,84579.76134,127677.7289,69033.70875
8902597,1151.387634,656.4472481,505.3601831,453.2611951,552.2492722,1307.684597,1885.983364,2307.985166,2761.246361,2672.678082,2469.492029,3089.469985,2901.913629,3469.792597,3282.236241,3334.335228,3365.594621,3516.681686,3407.273812,2516.381118,2568.480106,2177.737696,1583.809234,1646.328019
8902598,3905.122406,2719.122268,2429.853942,1721.146542,1938.097787,2748.049101,4498.122476,7217.244744,7636.683817,9459.074273,7882.561894,6985.830083,6248.19585,7130.464246,8359.854633,8764.83029,8880.537621,8996.244951,8866.074204,6638.708091,6392.830013,6349.439765,5510.561618,4758.463969
8902599,18072.25537,9294.302764,8950.069328,7487.077226,6798.610355,18158.31373,33648.81834,34165.16849,37005.09434,37779.61957,37005.09434,41910.42079,42254.65423,45783.04695,43545.52961,43287.35454,49397.49802,53356.18253,47159.98069,42684.94603,41308.01228,36402.68582,31669.47608,24354.51557
8902600,12354.09539,17662.49576,16118.23383,8107.375102,8879.506064,32429.50041,34359.82781,55014.33105,57041.17482,53084.00364,44976.62854,42660.23565,36000.60611,44397.53032,43335.85025,45169.66128,44976.62854,45266.17765,44783.5958,36965.76981,39185.64632,41019.45736,24708.19079,20944.05235
8902601,74616.27758,47334.70109,35054.1054,33577.32491,30701.48921,58915.76917,112235.3175,115111.1532,125215.4408,134931.102,135552.9043,133920.6732,124826.8144,127080.8478,127780.3754,122961.4074,128169.0018,122417.3304,111613.5152,107960.4266,108349.0531,104929.1403,101820.1288,78968.89377
8902602,30897.03569,25022.56301,19103.24703,17354.35822,17533.73143,37802.90434,66457.77488,75740.33858,80897.31841,81883.87107,81973.55768,87175.38082,86637.26118,84036.34961,88834.58302,89910.82229,86592.41788,88655.20981,85964.61164,73856.91986,75112.53234,74081.13637,69103.52975,57264.89779
8902605,663.4868991,742.0220831,259.9785401,547.038178,463.0867745,620.1571424,1432.59008,934.2978783,1034.497941,890.9681217,804.3086083,842.2221454,693.2761068,831.3897062,882.8437923,847.638365,758.2707418,928.8816588,855.7626944,598.4922641,1968.795819,1278.227822,647.2382404,552.4543976
8902606,751.6506275,542.8587865,402.8454343,510.9259167,761.4761259,776.2143735,1056.241078,1513.126753,1439.435515,1289.596665,1309.247662,1218.361801,1164.32156,1053.784703,1056.241078,1319.07316,1095.543071,992.3753382,1041.50283,869.5566082,1085.717573,1120.106817,938.335097,456.8856755
8902609,39175.75499,25086.85962,20270.75763,17467.35498,19336.29008,35869.17751,66131.54971,112783.0451,110051.5246,117167.8544,112854.9272,116089.6226,106026.1259,106241.7723,107104.3577,118030.4398,120690.0782,126009.355,120833.8425,120402.5497,95459.45437,81945.61595,87264.89277,62249.91527
8902610,56834.78787,36031.1108,18444.49719,23913.50508,34958.75631,80533.82205,132543.0147,219725.4346,234952.8683,216830.0775,180048.3185,167287.3001,173399.7207,178975.9641,173506.9562,178868.7286,173292.4853,167716.2419,180691.7312,131685.1311,119996.4672,113776.8112,99407.26104,63483.38569
8902613,62930.05293,46504.24251,35731.47073,32318.31532,35944.79295,66343.20835,110500.9065,154445.2825,175350.8594,176950.776,166604.6486,183670.4257,161484.9155,159671.6767,158285.0823,181857.1869,184310.3923,189963.431,176950.776,167031.293,151458.7715,132366.4334,134712.9777,87568.76857
8902614,44427.42008,34974.77751,26295.53297,23975.33888,32138.98474,61270.31048,118931.4302,190341.8481,209504.9326,198763.2933,153648.4083,137664.8491,134914.9894,138781.9796,141617.7723,139727.2438,143250.5015,138094.5146,136289.9192,106299.2624,100455.8106,96846.61979,77167.93662,53192.59774
8902615,127895.1749,83487.12808,70891.39116,59587.52469,62009.78179,110939.3752,205568.886,237058.2283,317800.1317,306334.7814,297130.2044,317315.6802,290670.8521,288248.595,275814.3419,301167.2996,309241.4899,315377.8746,300198.3967,272261.6982,245132.4186,228499.5865,222686.1695,162937.161
8902616,104451.3589,68450.34954,54889.43124,51499.20166,64898.68046,140129.4892,256365.9318,336601.3651,368566.3868,375023.967,333534.0145,277353.0673,269765.4106,280097.5388,283326.3289,281066.1758,290106.788,255074.4158,268635.3341,202445.1376,196794.7549,192597.3278,155143.363,104935.6774
8902617,81390.15181,52317.03581,43136.05181,38035.50514,40658.64343,67254.35105,98586.28058,137933.3549,180049.2973,161978.7892,136694.6507,146531.4192,134435.8371,131302.6442,134800.1619,141795.1973,167589.3905,166569.2812,161177.2747,143325.3613,123797.5541,123651.8242,127149.3419,93922.92362
8902620,85407.78582,57946.28537,46231.05811,44845.38607,51017.92516,88808.98083,144991.6836,178877.6635,194623.9367,166532.5853,182782.7393,186939.7554,175350.4983,181397.0672,196135.5789,188325.4274,195505.728,226620.3639,214023.3453,183160.6498,164265.122,156454.9705,159730.1953,127607.798
8902660,28787.12814,16250.79815,17953.26271,10601.71117,25769.12277,55949.17647,81253.99073,99439.4077,109963.7341,99594.17721,108029.1153,97195.24986,90153.23733,87676.92523,86748.3082,87290.00147,84813.68937,96034.47856,87444.77097,88063.849,67711.65894,49139.3182,46585.62135,32733.75055
8902661,66770.90125,56907.01811,41883.56533,32019.68219,53264.96895,73903.24751,108957.9707,146137.2225,142343.4213,121856.8948,149324.0155,150386.2799,156001.1056,170569.3023,167534.2613,178156.9047,195911.8943,206534.5377,209417.8266,171328.0625,148565.2553,140977.6529,112144.7637,82401.36222
8902662,44067.04096,17427.64332,23527.31848,13942.11465,21535.58781,56141.90812,124856.6161,155603.9582,191953.0428,172907.1184,161454.667,148259.4514,141163.9109,143155.6415,143902.5405,144773.9227,144524.9564,162699.4987,147761.5187,124483.1666,82283.3731,72075.75344,61494.68428,40083.57963
8902665,1041.625153,808.53421,473.4659788,353.2784611,418.8352889,1030.699015,1252.863821,1434.96612,1584.290006,1591.574098,1507.80704,1595.216144,1678.983202,1631.636604,1460.460442,1700.835478,1646.204788,1638.920696,1507.80704,1369.409293,1158.170625,1231.011545,863.1648998,1271.074051
8902666,181.4759321,537.168759,141.551227,170.5873762,421.0241625,2253.931077,1317.515267,1883.720175,2341.039524,1901.867769,1509.879755,1604.24724,1528.027348,1636.912908,1546.174942,1702.244243,1542.545423,1371.958047,2105.120812,1633.283389,1611.506277,1375.587565,1437.289382,860.1959182
8902667,1319.231121,1099.359268,911.2761159,638.4230928,940.4157592,1080.815858,1798.710706,2532.499904,2370.907336,2121.89584,2773.564225,2336.469576,2593.428249,2794.756693,2720.583055,2572.235781,2953.700201,3480.862838,3419.934493,2913.964324,2280.839348,2267.594056,2106.001489,1621.223788
8902668,54256.91097,39185.54681,28832.17491,28307.95355,38399.21477,65789.78094,97898.33936,150058.3649,151893.1397,144685.0959,135904.3881,127647.9017,135904.3881,138656.5503,134855.9454,146257.76,165522.8951,175745.2116,177579.9864,139704.993,118474.0278,114411.3123,108775.9326,70900.93922
8902669,1503.841525,482.2926104,512.6732473,463.3047124,938.0021636,1720.303563,3702.640119,5798.904064,6490.063553,5954.604828,5457.121899,4997.614766,5202.684065,4659.630181,5009.007505,4671.02292,5202.684065,5738.14279,5483.704956,4352.026233,3843.150565,3151.991076,1902.587384,1496.246366
8902670,41059.04362,20149.34548,31047.73361,15967.40585,32314.98804,55252.29327,123430.5818,175768.1898,231527.3849,182231.1874,167150.8597,149916.1994,143073.0255,148648.945,148522.2195,148522.2195,156379.197,167784.4869,163729.2727,140665.242,101507.0801,84652.59612,75021.46243,56392.82226
8902671,2153.297813,1929.661542,1380.155275,1028.726848,1974.388796,3412.050541,4159.634648,4619.686406,6383.218147,5437.556199,4843.322678,4862.491501,4919.997971,5111.686204,5820.932664,5795.374233,5463.11463,5590.906785,10536.46319,5322.543259,4312.985234,4082.959355,3974.336023,2856.154666
8902672,893.6003346,619.8565701,808.6453732,327.2339253,270.5972844,764.5946525,1548.068185,2240.293796,2573.820682,2038.919073,2092.409234,1913.059871,1865.86267,1891.034511,1916.206351,1881.595071,2067.237394,2435.37556,2042.065553,1459.966744,1513.456905,1378.158262,1085.535618,1201.95538
8902673,31977.091,21093.66003,17391.04949,11107.83161,8863.825223,25581.6728,50714.54432,65637.18678,73266.80849,63505.38071,61934.57624,58456.36635,58905.16762,60027.17082,64963.98486,69003.19636,66310.3887,65637.18678,65973.78774,51724.34719,49368.14048,47460.73506,39718.91303,34445.49802
8902674,22703.17453,22581.11445,13426.60859,12083.94773,15989.87023,59931.49835,59565.31811,77630.20967,97159.82216,94596.56052,67743.34334,78606.69029,78240.51006,81292.01201,81902.3124,85442.05467,88981.79693,98502.48302,116811.4947,98624.5431,73358.10694,62738.88014,61030.03905,43697.50796
8902675,1076.0033,934.9541779,733.4554327,697.1856585,1112.273074,1446.760991,2002.897528,3772.056511,4694.920764,3602.797565,3373.088995,3929.225532,3667.277163,3207.860024,3506.078167,3260.249698,3622.947439,3622.947439,3489.958268,2615.453713,2079.467051,2284.995771,2164.096524,1567.660238
8902677,652.7659125,671.4163671,658.9827307,205.1550011,543.9715937,2051.550011,2424.559103,3907.270247,4081.341157,3242.070699,3388.165927,2517.811377,2611.06365,2424.559103,3074.216607,2555.112286,2670.123423,3475.201382,3779.825474,2325.090012,1718.950236,1448.518644,1377.025234,969.8236414
8902687,15881.98781,12897.6834,9055.82026,8850.006163,10908.14713,19518.03685,32415.72025,65448.88279,69805.28117,55363.99205,54780.8521,49155.26679,47783.17281,51968.05945,51968.05945,55089.57325,60029.11157,53648.87457,63425.04417,55672.71319,41814.564,36772.11863,28985.4853,24423.27282
8902691,2103.936244,1894.208422,1338.263244,1185.128644,1864.247305,4301.084853,5436.278302,5133.338115,6268.531563,5416.304223,5289.801728,4966.887462,5319.762845,4813.752862,4737.185562,4753.830628,5169.957258,5016.822658,4703.895432,4873.675097,4673.934314,4594.038001,4177.911371,2779.725892
8902692,2386.245812,2287.698787,1541.557029,1288.150394,1682.338493,2470.71469,4293.834647,5082.210845,5726.286042,5388.410529,5275.785357,5750.922798,5610.141334,5849.469823,5504.555236,6201.423482,6173.267189,6444.271507,5701.649286,5863.547969,5550.309212,5226.511845,5743.883725,5423.605895
8902693,3927.139376,3344.579434,2542.702807,2337.093416,3639.286228,8800.081953,10739.66388,10520.34719,13124.73282,11164.58995,10698.542,10273.61592,10383.27427,10061.15289,9951.494544,9697.909628,10486.07896,10109.12841,9574.543994,9423.763773,8491.667865,8560.204329,7991.35168,5633.697325
8902694,3236.674964,3299.932456,2319.441343,1781.752668,2187.654903,3605.676996,6120.16227,7522.369991,8481.775273,8160.21636,7438.026669,8202.388021,8176.030733,8392.160494,8539.761307,9151.250388,9103.80727,9567.695538,8270.916969,8634.647544,8212.930936,7780.671413,8392.160494,8344.717376
8902695,11272.09643,10360.38275,5636.048214,5221.632905,9490.110596,14587.41891,15084.71728,13551.38063,12681.10848,13800.02982,17322.55995,17819.85833,18275.71517,17239.67689,17198.23536,14297.32819,12100.92705,12018.04399,11272.09643,14711.7435,16493.72933,18773.01354,17861.29986,15291.92493
8902696,14944.10253,9908.293845,7948.411546,6505.720409,11541.52909,20687.64649,33481.32261,39605.95479,41211.96945,40885.3224,41865.26355,40286.46948,38571.57247,38544.35188,38898.21952,36638.91076,37156.10192,37999.94013,36285.04312,35550.08726,30868.14621,29779.32271,28336.63157,20279.33768
8902697,6657.866646,4299.872209,3479.197674,2774.111102,4843.135633,9108.331453,14483.17171,17835.22263,18054.83976,17997.04578,18459.39763,17696.51707,17095.45967,17130.13606,17326.63559,16020.49162,16725.57819,17049.22448,16159.19717,15604.37495,14136.40783,13292.6157,11709.06061,8507.274047
8902698,5801.866965,3898.287577,3027.501261,2298.470857,4242.551934,8181.3412,12879.53714,15137.5063,15218.50968,17608.10934,16666.44507,16322.18071,15613.40115,15775.40791,16342.43156,15745.03164,15907.0384,16170.29938,15856.41129,15248.88595,12636.527,12089.7542,10732.94761,7766.198887
8902699,5291.123448,3560.946199,2705.916744,2162.721561,3480.472838,7655.02841,12000.58987,15310.05682,14525.44156,16356.21051,15913.60702,16044.37623,15189.34678,15380.47101,15591.71358,15762.71947,15259.76097,15722.48279,15440.82603,14173.3706,10753.25279,10562.12856,9978.696692,6468.046344
8902700,5314.472753,11999.08301,4816.240933,1287.09887,6352.455713,5148.39548,9424.885273,11168.69665,9549.443228,10172.233,9258.808,11833.00574,9383.365955,9674.001184,9341.846637,10421.34891,10753.50346,12455.79552,13535.29779,9383.365955,9175.769363,3653.700018,3902.815928,6643.090942
8902704,2559.569444,2068.693112,2033.630517,2734.88242,2629.694634,3366.009132,5925.578576,11991.40753,13218.59836,13043.28539,12026.47013,12131.65791,11745.96937,12973.1602,12762.78463,13323.78615,13534.16172,13884.78767,16689.79528,11816.09456,9922.71442,8309.835044,6486.580098,4908.763317
8902706,123381.3995,88358.47903,78973.25198,64094.23349,94996.81036,176488.0501,270798.1365,349313.5725,357554.2597,354807.364,350229.2044,356867.5358,336494.7258,342904.1492,350229.2044,332374.3823,326193.8669,330772.0264,325507.143,301242.8974,260726.1855,238979.9277,234630.6762,160464.4917
8902707,27077.55522,22038.12133,21887.69047,13087.48502,20684.24357,53929.46415,73936.76885,86949.03844,93944.07354,88453.34706,87701.19275,90032.87112,84166.06749,90032.87112,90709.81,83338.69774,88528.56249,94771.44328,90634.59457,84166.06749,65963.93314,53252.52527,57615.02028,45881.41302
8902708,19030.90716,13807.62715,12127.09358,9083.96523,12081.67376,20257.24246,30567.543,43920.97189,44238.91067,43966.39171,51687.76216,50733.94581,49825.54929,49689.28981,52777.83799,51687.76216,56729.36286,59545.39208,58818.67487,52777.83799,38516.01258,35745.40318,33519.8317,31203.42057
8902709,2357.787754,1753.563594,1287.260166,1090.230549,1228.151281,3953.727654,4676.169584,6567.65391,8485.408851,7355.772379,6948.577836,6935.442529,6771.251181,6823.792412,7395.178302,7185.013377,7270.392878,8268.676272,7473.990149,6462.571447,4997.984625,3697.589151,4577.654775,3782.968652
8902710,1824.916889,1907.187732,725.4792551,1121.875137,2064.250252,2655.10449,3986.396319,5399.958991,5310.20898,5459.792332,5609.375684,5048.438115,4861.458926,5504.667337,5250.37564,5444.833997,5856.188214,6648.979977,5631.813186,6200.229922,5265.333975,4517.417217,4195.813011,3440.417086
8902712,143609.115,115627.3067,95970.66459,74232.73093,113083.506,250448.7464,437071.2195,484015.906,513153.9873,509916.4227,466903.0646,463896.7546,465746.7915,473609.4484,474765.7215,432446.1272,422270.9242,428977.308,425045.9796,390357.7876,321675.1673,304562.326,262705.2409,202116.5322
8902715,79775.86865,66431.54153,54972.82585,46995.23899,71363.14069,169559.9826,283857.0454,324615.2619,321859.3683,325775.6382,286032.7509,280375.9166,270947.8594,282841.7161,278200.2111,257748.5793,257603.5322,256733.25,244259.2051,210173.1521,184934.9682,180438.5102,157376.0318,131992.8009
8902716,10432.94697,8241.008599,6201.996162,5318.424106,10178.07041,21528.57298,38486.35975,52096.76776,53167.24929,46812.3272,40134.56147,33728.66406,33099.96856,35614.75056,32165.42119,30415.26885,30228.35938,29922.50751,26796.02177,24196.28092,22038.32609,21375.64705,19047.77451,15717.38753
8902718,17193.56772,12670.19109,9875.644267,9141.483662,9425.674864,12172.85648,24156.25216,47388.88292,45920.56171,36589.61725,36234.37824,34173.99203,33226.68802,35500.21764,36021.23484,40828.80268,44262.7797,44310.1449,41184.04168,40781.43748,36779.07805,32018.87542,33226.68802,27045.52938
8902719,189362.6631,158242.5975,106571.5453,94828.12431,119195.7228,172628.2882,295934.2084,607134.864,567794.4037,490287.8254,470617.5952,442139.7994,422175.9838,459461.3453,455938.319,496453.1214,522288.6475,529041.1145,499976.1477,500563.3187,450947.3651,390175.1616,386064.9643,313255.7543
8902720,3187.635745,5784.016472,2236.486369,2699.207687,2981.981826,8508.930899,11105.31163,15578.28437,14472.89455,14370.06759,13290.38452,15706.81806,13804.51931,14601.42825,14215.82715,14909.90913,14729.96195,14652.84173,15089.85631,14652.84173,13470.3317,11773.68686,9537.200494,9665.734194
8902721,7849.646257,6920.082885,6532.764813,4157.213972,5422.453007,7823.825053,18462.16143,28532.4313,28351.68286,24814.17781,23419.83275,21999.66648,19572.47323,21302.49396,24297.75371,24865.82022,28119.29202,28893.92816,30030.06118,28351.68286,22206.23612,18152.30697,16215.71661,13685.23854
8902723,2984.0524,3263.807313,0,2611.04585,4196.323688,41496.97869,38979.18448,71617.25761,47278.58022,55577.97596,40284.70741,46812.32203,68166.94702,133443.0933,60333.80947,62758.35205,62292.09386,36461.39027,41683.48197,27602.4847,23965.67084,47558.33513,25737.45195,26296.96178
8902726,135780.2987,153838.9081,99151.98726,70701.1593,93529.96737,160823.8419,223688.2462,268323.6769,266960.763,273604.9683,274116.061,273264.2398,273093.8756,265938.5775,256738.9086,255887.0874,253672.3523,249753.9748,236976.6568,241065.3986,266108.9418,279056.6239,275138.2464,233228.6436
8902727,76070.45091,55934.15508,37848.77827,38967.46137,66654.86814,158480.1061,269043.286,301298.6487,298781.6117,271560.3229,274729.9251,251144.3563,249000.2137,256737.7718,262424.4109,265966.9074,275475.7138,286103.2033,253474.9461,195583.0956,153352.8085,154285.0444,137598.0215,96766.08829
8902730,1904.168743,1265.575567,1341.04567,1010.138297,1364.26724,2966.555573,7506.372516,10165.24229,14002.60674,11245.04529,9497.622147,8928.693681,6606.536677,7221.908283,7843.085282,8690.672588,9822.724128,9962.053548,10751.58693,6072.440566,4615.287046,3692.229637,4121.828682,1939.001099
8902731,2019.135592,1414.924563,1139.587891,1820.281329,2401.547636,6240.964558,6095.647981,7862.391624,10363.36639,8619.567471,8413.064967,8986.683033,8504.843858,8550.733303,8795.477011,8305.989595,9109.054887,10317.47695,10248.64278,8741.939325,6745.748456,4803.095272,4145.346557,4642.482214
8902734,45536.57356,52425.61645,37683.06465,24731.664,32447.39205,62690.29037,83495.19993,123382.7583,132958.5279,130271.8012,114840.3451,114358.1121,111533.6045,120558.2507,110086.9055,106160.1511,114633.6738,120213.7986,120696.0316,114495.893,116011.4824,108226.8639,99753.34116,85286.35108
8902735,48074.74938,38632.52315,28153.95502,25275.22752,42029.42161,104958.4049,144972.7173,176984.1672,183259.7931,167944.9628,170075.2211,149463.5322,138178.9204,154760.3908,161842.0605,165987.4281,171457.0103,164087.4679,166735.8972,133572.9563,121770.1736,118085.4024,97531.28795,65750.13627
8902736,45571.45378,51712.28798,24805.73814,21008.11699,33289.78538,66821.97212,90738.90531,152066.4468,225271.6545,169519.344,158853.6846,159338.4873,144794.4063,161035.2968,166287.326,156025.6689,204667.5398,217918.8136,206364.3492,202162.7258,146652.8167,126695.1055,100273.3584,71831.60002
8902737,8975.79501,9468.685488,6563.225831,6096.276958,7600.889994,9624.335112,15746.55367,23243.67725,24774.23189,21038.64091,20441.98401,20026.91835,20545.75043,20078.80155,20104.74316,18885.48777,16913.92586,13074.56845,8431.021325,8379.138116,13567.45893,16836.10104,17458.69954,13749.05016
8902738,26618.78453,22074.114,16433.85325,16555.5855,27673.79733,63138.45843,82575.04043,153220.3207,153423.2078,135609.7224,126236.3394,78152.10214,73850.89611,77015.93451,78882.49562,79369.42461,123801.6945,144496.1764,87566.06253,67520.8193,66141.18717,64234.04865,58472.05565,33557.52257
8902739,36267.28111,32057.68598,23249.91771,23508.96972,37433.01514,106664.6643,90668.20277,108737.0803,121236.3397,95072.08691,88466.2607,88077.68269,85746.21462,81730.9085,83932.85057,82572.82752,90085.33575,94424.45689,92157.75182,116055.2995,114112.4095,114760.0395,112752.3864,76161.29033
8902740,18263.83844,18996.01905,16962.18403,16880.83063,40025.87311,55605.04933,58533.77175,52391.59,51822.1162,52717.0036,57313.47074,63943.77289,62764.14858,63781.06609,62845.50198,63414.97579,55889.78623,53733.92111,46046.02475,46534.14516,50154.37149,52798.35701,50845.87539,33476.92436
8902741,37027.89674,40329.33508,36445.28997,35409.54461,71531.16415,110242.1471,128302.9569,134387.9609,126555.1366,131798.5975,129791.8408,114773.5331,129209.2341,113673.0536,114255.6604,114255.6604,116132.9489,115615.0762,97101.12781,92116.60325,91663.46465,91404.52831,89138.83533,50751.5228
8902742,19279.59284,21756.85896,10878.42948,8939.699475,23049.34563,79380.22305,114923.6065,133664.6632,134310.9066,135711.1005,127094.5227,114169.6559,109215.1237,100813.9603,106199.3215,120308.9676,133233.8343,141311.876,143789.1422,135172.5643,72702.37524,70655.93802,69578.86579,50514.68739
8902743,3082.25021,2087.975949,1391.983966,1441.697679,1640.552531,10489.59346,24956.28396,34352.17573,24956.28396,53094.24556,54386.8021,47576.02341,42704.07952,44642.91433,50111.42277,27839.67932,41958.37383,50111.42277,45637.1886,54337.08838,33954.46603,24160.86455,17051.80358,13372.98882
8902744,30690.79117,28523.22325,18670.64182,14778.87215,25863.02626,63992.51641,95323.72537,99264.75795,103501.368,86505.66499,79953.69834,83500.62765,84239.57126,84879.98905,81234.53392,75914.13995,73204.68005,67884.28608,67194.60538,70987.84923,69460.69911,71332.68958,66899.02794,41331.57912
8902745,110112.0655,107191.608,75282.90531,63492.91009,104054.8203,150241.3153,296805.0175,306972.5363,311082.8099,306323.5458,287178.3241,275820.9893,277767.961,286096.6732,278849.6119,198158.4519,193182.8576,195995.15,178039.7445,200321.7538,177607.0841,192317.5369,167872.2256,131312.4239
