LINK ID,Final_Congestion_Hour_0,Final_Congestion_Hour_1,Final_Congestion_Hour_2,Final_Congestion_Hour_3,Final_Congestion_Hour_4,Final_Congestion_Hour_5,Final_Congestion_Hour_6,Final_Congestion_Hour_7,Final_Congestion_Hour_8,Final_Congestion_Hour_9,Final_Congestion_Hour_10,Final_Congestion_Hour_11,Final_Congestion_Hour_12,Final_Congestion_Hour_13,Final_Congestion_Hour_14,Final_Congestion_Hour_15,Final_Congestion_Hour_16,Final_Congestion_Hour_17,Final_Congestion_Hour_18,Final_Congestion_Hour_19,Final_Congestion_Hour_20,Final_Congestion_Hour_21,Final_Congestion_Hour_22,Final_Congestion_Hour_23
1013669,0.7652338550781599,0.7800687601846832,0.3412028174500357,0.2695007761018398,0.8369358964263558,1.3685199960767738,1.738156381647646,1.778952370690585,2.1362263353393542,1.8185121176413137,1.8036772125347904,1.5823898780291512,1.6812892454059734,1.5823898780291512,1.572499941291469,1.5799173938447308,1.6330758038097726,1.9619162003377055,1.751755044661959,1.7567000130308,1.3722287223534047,1.2448957868557464,0.9939386421370606,0.8085023283055195
1013670,0.7572990738605826,0.9873488746228286,0.5098400989865991,0.37305373096580424,0.5633111337583644,1.0296282974656197,1.4350133517817936,1.8528335304634944,1.7098296002599362,1.7371868738640952,1.776979271833781,1.7284822868082264,1.729725799244779,1.722264724625463,1.7794662967068862,1.7434044360468586,1.815528157366914,1.8292067941689936,1.912522127418023,2.0231947342712115,1.8926259284331801,1.75335253553928,1.5556340581274037,1.3019575210706569
1013671,8.481330742926817,7.556094661880255,2.5186982206267516,6.168240540310412,7.247682634864735,13.261717161667388,22.668283985640766,20.56080180103471,19.635565719988147,19.070143670459693,18.35051560742348,17.630887544387264,21.537439886583858,15.780415382294139,15.574807364283792,25.803806260298558,15.266395337268271,17.528083535382088,15.729013377791553,15.163591328263097,18.042103580407957,17.425279526376915,8.224320720413884,8.070114706906123
1013672,1.4408050929090668,1.6942800629578842,0.9338551528114323,0.682603647412166,0.9649836579051466,1.7965594368372315,2.4969508014458057,2.977219165748828,2.897174438364991,2.9127386909118482,2.98166609504793,2.995006882945236,3.0150180647911955,2.9927834182956854,2.8838336504676847,2.9905599536461343,2.8638224686217253,3.0061242061929914,3.112850509371441,3.517521075589728,3.1706605902597675,2.972772236449726,2.6170178925215613,2.2390289020978864
1013673,1.1800641941289216,0.7581537653750241,0.5225692620099036,0.43690216987713254,1.0194383963799758,2.1352522714093194,2.7477719801586327,2.8548558453245962,3.356008334301307,2.9340979055474095,2.912681132514217,2.5828628278030483,2.6449714695993074,2.4929123810636384,2.4950540583669576,2.443653803087295,2.7327802390353977,2.9469479693673253,2.7627637212818676,3.2275076961021507,2.287311359944988,2.0538685338831866,1.7304752610819758,1.2700146408683313
1013674,8.567646516094129,6.326111090371828,4.383447054745834,2.9887139009630683,4.532882749793987,12.104291298900426,24.0591469027527,20.12400693315133,19.576076051308096,18.9285213727661,18.679461881019176,18.779085677717944,21.91723527372917,15.93980747180303,17.185104930537644,24.7067015812947,15.391876589959802,17.882471507429024,15.840183675104262,15.640936081706725,18.48021428762164,17.48397632063395,8.517834617744745,8.617458414443513
1013675,8.270946211626855,7.519042010569867,6.391185708984388,5.764598874770232,8.1874013003983,9.60766479128372,16.458347512025153,20.259640972924366,21.721676919424063,22.974850587852373,20.09255115046726,19.131784671338885,18.964694848881777,21.262179907667015,19.21532958256744,20.76091044029569,21.805221830652616,25.105245824180503,27.736910527879957,19.716599049938765,20.802682895909967,19.34064694941027,19.09001221572461,15.414036121668229
1013676,4.448438465628733,3.030804229329467,1.9553575673093333,2.5419648375021335,4.5462063439942,6.794867546399933,21.068977787758065,24.0508980779048,23.659826564442934,24.099782017087534,22.242192328143666,21.4111653620372,22.046656571412733,20.77567415266167,20.824558091844402,20.824558091844402,21.460049301219932,21.215629605306265,19.260272037996934,16.767191139677532,10.607814802653133,9.874555714912134,7.4792426949582005,7.0881711814963335
1013677,1.3902410064407416,1.686825754481433,1.0519490282068278,1.0982903950881857,1.2743875892373464,1.4829237402034576,1.8443864018780503,2.3170683440679025,2.201214926864507,2.089995646349248,2.238288020369594,2.4190193512068903,2.590482408667915,2.6414579122374087,2.785116149569619,2.8685306099560632,2.335604890820446,3.021457120664545,3.2763346385120142,3.063164350857767,3.1697494946848903,2.7526771927526683,2.548775178474693,2.2475562937458653
1013678,1.07500973536254,0.7374462918912111,0.6595470357055198,0.592034347011254,1.059429884125402,1.7657164735423365,2.2383052944021973,2.3525575368078777,2.3110112668421756,2.7628269527191853,2.7784068039563237,3.0380709912419612,2.8614993438877274,3.1419366661562163,3.214642638596195,3.2665754760533225,3.2458023410704713,2.75244038522776,2.347364253062165,2.2486918618936227,2.347364253062165,2.1396329032336547,1.7241702035766344,1.3190940714110395
1013679,0.7920843327842351,0.6305102719349304,0.49586522122717647,0.4271498160383917,0.6778681863217956,1.4588094804267682,1.6918847061346731,1.881316363682134,2.09674844481454,1.8153867181631647,1.8088866122669283,1.751314245757406,1.8107437853801387,1.8460300745311362,1.8404585551915051,1.9769607790124695,1.9082453738236846,1.8088866122669283,1.6510268976440445,1.8339584492952687,1.876673430899108,1.7968149870310608,1.690956119578068,1.1746619941055771
1013680,0.5159282043584577,0.40577712776073355,0.3280234266329283,0.34422211436788774,0.6811548192550437,1.2529684962991114,1.9851491819192775,2.0078273447482204,1.8450305330118784,1.7340695220274063,1.5145773032187062,1.487849468456023,1.4967587467102508,1.5291561221801697,1.465981240013828,1.4165752424222016,1.5129574344452101,1.543734941141633,1.576132316611552,1.3760785230848032,1.1970830236135015,1.1897936141327696,1.0739729968278098,0.7257012105261822
1013681,9.102613675020796,4.523384709672911,5.416892800472499,5.584425567497421,4.132474919948091,9.884433254470435,14.240285197118423,17.590940537616877,20.997440133790302,13.179244339293914,13.179244339293914,13.235088594968888,12.844178805244068,12.285736248494326,12.620801782544172,11.67144943606961,15.077949032243037,16.083145634392572,22.114325247289788,14.798727753868166,11.615605180394637,13.011711572268991,9.381834953395668,8.8792366523209
1013682,1.5084686825715374,1.4850036141759801,0.8749118358914917,0.7341214255181482,1.0508998488581711,2.2358858028338124,2.480592944673195,3.0253177467129166,2.75379338385004,3.0119091362011696,3.0052048309452966,3.226446904389122,3.1543756228884816,3.080628265073873,2.9130206336770357,2.9498943125843398,3.244883743842774,3.34209617005294,3.3839980779021492,3.596859769776133,3.5231124119615242,3.1677842334002286,2.738708697024325,1.9928547373083978
1013683,0.9748530283857779,0.6767457979663589,0.5495910551334313,0.5439397332297456,1.1429798550204266,2.088163443411855,3.551855816466443,3.6790105592993707,3.4275267345853586,3.123768182262254,2.617974871882386,2.558635991893687,2.5515718395140796,2.6617726166359503,2.497884281429066,2.444196723344052,2.653295633780422,2.6419929899730503,2.718285835672807,2.3749680300239024,2.078273630080405,2.0457785291342123,1.821138483462707,1.2602447845219042
1013684,3.302628813474108,2.7409572465567424,2.561222345143186,1.7524152887821798,3.302628813474108,7.481465271339306,13.120647803189653,16.872613870197654,25.117952472544577,21.186251504123017,16.063806813836646,11.458099965114252,8.829477031940982,13.165581528543042,12.154572708091784,11.54796741582103,14.917996817325221,15.367334070859114,11.929904081324839,8.941811345324455,5.9761854720007666,7.301730369925749,5.661649394527042,5.729049982557126
1013685,1.1471708331624377,1.2976194670198067,1.86180184398494,1.1095586746980954,1.542098497038031,3.2910638656299445,2.839717964057838,3.121809152540404,4.080919193381131,2.745687567896982,3.6483793710411954,3.7612158464342222,3.8176340841307352,3.72360368796988,3.704797608737709,3.4979307371838266,3.234645627933431,3.8176340841307352,6.074363591991268,4.626295491114093,3.1782273902369176,2.839717964057838,2.8773301225221797,2.36956598325356
1013686,0.8843705455740855,0.5306223273444513,0.5659971491674147,0.4800868675973607,0.6367467928133416,1.435207056817373,3.2544836077126345,3.8508020327283035,5.705453405446528,4.7099048484288435,3.567803458144596,2.4054878839615124,2.2387208667961134,2.870414113634746,2.4964517115062757,2.466130435658021,2.890628297533582,3.527375090346924,2.63289745282342,1.6828308095781168,1.2937077695255192,1.5514386142356813,1.0612446546889025,1.283600677576101
1013687,3.071358638626046,2.3759566827107146,2.1634727517365855,1.545337679811847,2.916824870644861,7.939172330033363,12.285434554504183,14.700024679210193,21.769944564349395,18.157717737789202,13.656921745337197,8.576624122955751,7.842588725045123,11.01053096865941,8.924325100913416,8.78910805392988,12.884252905431273,12.671768974457144,9.948111313788765,8.344823470983973,6.104083835256795,6.954019559153311,5.176881227369687,4.964397296395558
1013688,1.7450214773892738,1.1418878405440491,0.870816543085521,0.7251157207015623,1.480726962367209,3.1850877451377033,3.5205384757426317,3.991524855076824,3.679792862999517,3.4629358250326945,3.9576409428945083,3.8119401205105494,3.7272303400547595,3.696734819090675,3.757725861018844,3.6560741244718957,3.6764044717812854,4.177886372079562,4.188051545734257,5.116470739529715,4.099953374060235,2.842860232096312,2.4159229385991305,1.8839455173367694
1013689,1.5206327569370557,1.2805328479469942,0.9303871473364881,0.7869941461340902,1.0137551712913704,1.9908284120425928,3.4380973078993518,4.131719267203974,3.9516443354614275,4.168401197744122,4.248434500740809,4.085033173789239,4.108376220496607,3.954979056419623,4.018338754625334,4.018338754625334,3.9816568240851855,3.888284637255717,4.0416818013327,4.038347080374505,3.7915777294680533,3.384741772568227,3.251352934240415,2.444350462357153
1013690,1.9548311249176658,1.6212891387839568,1.0865903878170315,0.8699600256889525,1.2258527634707965,2.3777761176439154,3.2408589889795953,3.7635227198282943,4.207099175614361,3.620821766997893,3.957802330308238,3.7893120486530654,3.6483303844109822,3.295876223805774,3.7514876997100677,3.844329283479244,3.4970329886389906,3.56924310934835,3.6500496729993004,3.9251358471301945,3.8460485720675623,3.6276989213511652,3.190999619918371,2.1594264669275183
1013691,1.1237571146415837,0.7613058762571855,0.6046129828071619,0.5745406093167533,1.2757017385931217,2.3583071842478303,4.001208430723835,4.16106683717285,3.8587603457692685,3.6197641143454953,2.9914097840459055,2.969251193052973,3.0230649140358095,3.2066646679772512,2.9328477935645836,2.836299647095377,3.0832096610166264,3.0800441480176364,3.027813183534295,2.674858484146868,2.3614726972468207,2.3456451322518688,2.037007614850307,1.514697970016895
1013692,9.100746629292232,13.958577600333356,7.04078033144568,7.532712581677693,9.34671275440824,11.375933286615291,13.989323365972858,12.820984271671827,12.359797787079316,12.575018146555822,14.973187866436882,16.87942533608593,16.01854389817991,17.18688299248094,17.801798305270953,18.32447632114247,17.309866055038942,17.494340648875948,22.013968197882562,21.15308675997654,18.69342550881648,17.863289836549956,17.58657794579445,15.096170928994885
1013694,3.2473613938325268,3.5244799743158315,2.2754948228417824,1.9515392991782012,2.677511918472492,5.600917788641437,6.920158354885901,8.348685121884344,8.813151475088757,7.899831083073358,8.25501123552379,7.841284904098012,7.720289467548964,7.396333943885383,7.267532350139621,7.599294030999915,7.704677153155538,7.747611017737459,7.72419254614732,7.6344217383851225,7.450977044262372,7.568069402213064,7.38852778668867,4.67588816083097
