5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,0~1시,1~2시,2~3시,3~4시,4~5시,5~6시,6~7시,7~8시,8~9시,9~10시,10~11시,11~12시,12~13시,13~14시,14~15시,15~16시,16~17시,17~18시,18~19시,19~20시,20~21시,21~22시,22~23시,23~24시
1065018,"1,130,089,200,113,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,새창로,서울특별시 마포구,1.076,4,23,24,25,25,22,24,21,20,19,18,18,18,19,19,18,18,18,18,18,19,19,19,19,21
1065019,"102,001,010,410,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,원효로,서울특별시 용산구,0.439,6,44,46,48,48,50,47,49,47,44,44,44,43,43,42,42,42,41,42,42,43,43,44,46,49
1065020,"1,130,032,100,113,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,효창원로,서울특별시 마포구,1.804,2,26,26,27,27,24,25,23,22,20,20,21,21,21,21,21,21,20,21,20,22,22,22,23,24
1065022,"1,130,000,602,113,000,000,000,000,000,000,000,000,000",일반국도,마포대로,서울특별시 마포구,0.305,5,49,51,51,52,49,52,42,24,19,18,18,18,24,17,20,25,30,23,19,33,40,41,44,45
1065023,"1,020,014,401,102,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,새창로,서울특별시 용산구,1.076,4,24,26,25,26,23,26,24,22,22,21,21,21,21,21,21,21,20,19,18,19,21,21,21,22
1065024,1020012100,특별광역시도,새창로,서울특별시 용산구,0.267,4,19,21,20,23,23,21,19,14,9,9,10,10,10,9,10,10,9,9,10,12,14,15,16,19
1065025,"1,020,012,703,102,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,효창원로,서울특별시 용산구,1.804,2,26,27,26,26,24,25,24,23,21,21,22,22,22,22,21,21,21,21,20,23,22,22,23,24
1065026,1130089300,특별광역시도,마포대로,서울특별시 마포구,0.04,1,19,24,25,25,19,25,12,11,10,9,10,9,10,10,9,9,10,9,9,10,11,11,15,18
1065027,1130089200,특별광역시도,새창로,서울특별시 마포구,0.063,1,28,29,29,29,29,29,27,24,19,19,21,19,18,19,20,21,21,19,17,20,22,22,24,26
1065028,"1,130,033,000,113,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,큰우물로,서울특별시 마포구,0.844,2,23,23,23,23,21,22,20,20,18,18,18,18,17,17,17,17,17,16,15,17,18,18,19,20
1065029,"1,130,037,600,113,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,큰우물로,서울특별시 마포구,0.844,2,22,23,23,23,22,23,21,20,17,18,18,17,17,17,17,17,17,17,16,17,18,17,18,20
1065030,"113,000,990,111,300,000,000,000,000,000",특별광역시도,대흥로,서울특별시 마포구,0.27,4,25,23,24,23,23,24,23,21,19,19,18,18,17,18,17,16,16,20,20,19,19,19,21,23
1065031,1130010003,특별광역시도,대흥로,서울특별시 마포구,0.166,4,13,12,14,14,21,15,16,21,10,10,11,13,13,12,12,13,16,13,11,19,24,26,23,17
1065032,"113,001,000,111,300,000,000,000,000,000",특별광역시도,대흥로,서울특별시 마포구,0.27,4,21,30,31,31,38,26,38,20,18,18,17,18,18,18,18,18,19,21,23,20,19,19,25,37
1065034,"1,130,009,201,113,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,토정로,서울특별시 마포구,0.69,4,22,24,26,26,24,23,22,27,26,26,26,26,26,26,25,25,25,24,22,25,27,28,28,23
1065035,"1,130,017,300,113,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,와우산로,서울특별시 마포구,1.447,4,23,21,21,22,25,24,24,22,22,22,20,20,19,18,18,18,17,17,17,19,20,19,18,21
1065036,"1,130,013,200,113,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,와우산로,서울특별시 마포구,1.447,4,25,25,25,26,28,28,27,26,25,23,22,22,22,21,21,22,22,21,20,21,23,22,22,23
1065038,"1,140,039,300,114,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동중앙로,서울특별시 양천구,1.124,4,26,27,27,28,26,28,31,29,26,29,27,27,28,27,27,26,25,25,25,25,25,28,28,29
1065039,1140074800,특별광역시도,목동중앙로,서울특별시 양천구,0.135,2,27,27,27,26,25,27,25,24,23,23,25,25,24,24,24,24,23,22,22,22,22,22,23,24
1065040,1140039600,특별광역시도,목동중앙로,서울특별시 양천구,0.1,4,19,19,19,19,18,18,16,13,11,13,15,16,17,17,17,16,13,12,12,13,13,16,20,26
1065041,"11,400,389,041,140,000,000",특별광역시도,목동중앙본로,서울특별시 양천구,0.077,2,25,25,26,25,23,25,21,18,17,18,19,19,19,19,19,18,18,18,17,17,18,20,20,22
1065042,"114,007,620,011,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동중앙북로,서울특별시 양천구,0.766,2,25,24,22,24,25,25,23,19,18,17,16,15,14,15,14,14,13,15,15,16,17,17,21,22
1065045,"115,000,030,111,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,공항대로,서울특별시 양천구,0.511,4,29,29,30,31,37,30,29,20,22,28,34,37,38,37,39,38,39,42,42,43,44,43,45,33
1065046,"114,007,560,011,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동중앙북로,서울특별시 양천구,0.766,2,23,24,23,23,22,22,20,18,15,16,15,15,15,15,13,13,12,14,15,14,18,17,18,21
1065047,"11,400,390,041,140,000,000",특별광역시도,목동중앙본로,서울특별시 양천구,0.077,2,27,28,28,28,25,28,21,12,13,17,20,21,21,22,21,22,22,22,21,22,23,23,24,25
1065049,"1,140,035,700,114,000,000,000,000,000,000,000,000,000",특별광역시도,목동중앙로,서울특별시 양천구,0.583,4,27,28,29,29,25,26,25,23,23,23,24,24,24,24,24,23,23,23,21,23,25,25,25,26
1065050,"1,140,037,400,114,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동중앙로,서울특별시 양천구,1.124,4,29,31,31,31,28,29,28,26,28,28,31,31,32,32,32,31,31,30,30,30,29,26,25,28
1065051,1140031000,특별광역시도,목동서로8길,서울특별시 양천구,0.031,1,21,22,22,23,22,23,20,19,18,19,20,20,19,19,18,17,16,16,14,16,17,18,17,20
1065052,1140030900,특별광역시도,목동서로,서울특별시 양천구,0.031,1,22,21,24,23,23,23,22,15,11,14,16,17,16,15,14,13,12,12,13,14,16,15,15,19
1065053,"1,140,031,000,114,000,000,000,000,000,000,000,000,000",특별광역시도,목동서로8길,서울특별시 양천구,0.495,2,23,27,27,28,22,28,19,19,17,18,20,21,20,20,19,18,16,14,11,13,16,17,17,19
1065054,"1,140,030,900,114,000,000,000,000,000,000,000,000,000",특별광역시도,목동서로8길,서울특별시 양천구,0.495,2,27,33,35,33,26,33,26,20,19,23,26,27,27,26,25,24,24,21,21,21,22,23,23,26
1065055,"1,140,033,201,114,000,000,000,000,000,000,000,000,000",특별광역시도,목동중앙로,서울특별시 양천구,0.583,4,26,26,24,26,25,26,24,24,22,24,24,24,24,23,23,23,22,23,23,24,24,22,23,25
1065056,"114,003,110,011,400,000,000,000,000,000",특별광역시도,목동중앙서로,서울특별시 양천구,0.536,3,25,25,25,27,23,25,22,13,13,18,20,20,20,19,19,17,15,11,9,13,18,20,20,22
1065057,"114,002,740,111,400,000,000,000,000,000",특별광역시도,곰달래로,서울특별시 양천구,0.51,3,21,22,22,22,21,23,18,16,15,15,14,15,14,15,14,14,14,14,13,14,15,16,17,19
1065060,"114,003,120,011,400,000,000,000,000,000",특별광역시도,목동중앙서로,서울특별시 양천구,0.536,3,26,28,26,28,27,27,22,21,20,21,22,22,22,22,22,21,21,20,20,21,20,23,23,24
1065061,"11,504,360,001,150,400,000",특별광역시도,강서로,서울특별시 강서구,0.147,6,31,32,33,34,33,34,32,28,28,29,29,29,29,29,28,29,28,29,29,29,28,28,27,30
1065064,1140280001,특별광역시도,양평로,서울특별시 영등포구,0.251,4,59,59,59,58,57,56,55,53,51,52,52,52,52,52,51,49,43,30,20,34,48,48,51,55
1065065,1140279901,특별광역시도,양평로,서울특별시 영등포구,0.251,4,55,55,56,56,56,54,55,50,41,51,53,54,54,54,54,54,54,53,52,52,52,52,52,53
1065066,"1,140,073,402,114,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동서로,서울특별시 양천구,1.174,4,46,47,48,48,46,47,44,38,33,35,36,36,37,36,33,32,27,23,23,29,36,35,35,42
1065067,1140022002,특별광역시도,목동동로,서울특별시 양천구,0.057,2,22,23,21,27,24,26,25,25,24,24,23,22,22,22,22,22,22,21,21,21,21,22,21,22
1065068,1140022002,특별광역시도,목동동로,서울특별시 양천구,0.06,2,28,28,27,27,31,29,31,30,29,29,28,28,28,28,27,28,27,27,26,27,27,27,27,27
1065069,"1,140,004,300,114,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동동로,서울특별시 양천구,0.86,4,38,39,38,39,37,37,38,33,33,34,33,34,35,34,33,33,33,33,34,35,39,36,37,41
1065070,"114,002,160,011,400,000,000,000,000,000",특별광역시도,목동서로,서울특별시 양천구,0.179,5,18,18,20,18,19,20,17,20,18,18,17,18,17,17,17,17,16,19,20,21,21,19,18,21
1065071,"1,140,022,400,114,000,000,000,000,000,000,000,000,000",특별광역시도,목동동로,서울특별시 양천구,0.38,4,29,26,27,27,27,30,24,37,27,32,32,32,31,31,28,29,28,30,29,31,32,23,22,23
1065072,1140067500,특별광역시도,목동서로,서울특별시 양천구,0.057,4,43,45,45,47,45,44,42,27,24,26,31,32,32,31,29,30,27,26,26,30,33,32,33,40
1065073,"11,400,287,001,140,000,000",특별광역시도,목동서로,서울특별시 양천구,0.116,4,38,40,39,41,39,39,38,31,29,30,33,33,34,33,31,31,30,29,29,31,33,33,34,38
1065074,"114,003,060,211,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동동로,서울특별시 양천구,1.14,4,31,32,32,32,32,32,32,28,28,30,30,31,31,30,29,30,29,28,28,29,30,30,26,31
1065076,"114,002,700,011,400,000,000,000,000,000",특별광역시도,목동서로,서울특별시 양천구,0.188,5,34,35,35,35,34,33,33,31,30,30,31,30,30,30,29,29,28,28,27,28,29,30,30,33
1065077,"11,400,213,001,140,000,000",특별광역시도,목동동로,서울특별시 양천구,0.185,5,29,30,29,31,30,29,29,24,23,25,25,25,25,25,24,24,24,24,23,25,26,25,25,27
1065078,"11,400,205,021,140,000,000",특별광역시도,목동동로,서울특별시 양천구,0.123,5,30,30,32,32,35,34,34,28,26,26,27,27,27,26,25,25,24,23,22,25,25,26,26,29
1065079,"11,400,259,001,140,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동서로,서울특별시 양천구,0.42,4,30,31,31,34,31,31,31,29,28,28,28,27,27,26,26,27,27,27,26,27,27,28,28,30
1065080,1140030300,특별광역시도,목동서로,서울특별시 양천구,0.148,4,38,40,40,42,39,40,35,22,16,20,25,25,26,24,22,23,19,18,19,23,26,26,25,32
1065081,1140030300,특별광역시도,목동서로,서울특별시 양천구,0.041,4,47,49,49,50,48,50,44,29,20,26,32,33,34,32,28,27,23,21,22,27,33,32,31,41
1065082,1140018300,특별광역시도,목동서로,서울특별시 양천구,0.026,4,45,47,45,44,40,44,35,37,37,38,37,38,38,37,33,30,25,22,22,28,36,36,36,42
1065084,1140020200,특별광역시도,목동동로,서울특별시 양천구,0.024,4,36,37,37,37,36,35,37,37,35,37,37,37,38,37,35,35,34,34,33,36,37,34,34,37
1065085,1140010500,특별광역시도,목동서로,서울특별시 양천구,0.057,3,46,47,47,48,45,48,47,44,42,42,40,40,41,39,36,33,30,25,25,32,38,34,35,43
1065087,"11,400,092,001,140,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동동로,서울특별시 양천구,0.548,4,31,30,31,32,33,32,32,29,27,29,26,28,29,27,26,26,24,25,25,27,30,27,28,31
1065088,1140009200,특별광역시도,목동동로,서울특별시 양천구,0.058,4,29,29,31,33,28,30,45,35,33,39,38,39,41,39,37,38,35,35,34,37,39,34,34,40
1065089,1140019902,특별광역시도,목동동로,서울특별시 양천구,0.055,3,14,14,14,14,11,13,17,19,21,19,17,16,16,16,15,15,15,15,13,15,15,17,15,19
1065090,"11,400,200,031,140,000,000",특별광역시도,목동동로,서울특별시 양천구,0.105,4,18,18,20,22,20,21,19,20,19,20,20,20,20,20,20,20,19,18,18,19,19,19,18,19
1065091,"11,400,199,011,140,000,000",특별광역시도,목동동로,서울특별시 양천구,0.105,4,21,20,22,23,19,23,24,21,18,21,18,18,18,18,18,17,20,20,20,21,21,21,19,22
1065092,1140020502,특별광역시도,목동동로,서울특별시 양천구,0.065,4,24,25,25,25,26,28,26,21,18,20,20,21,21,20,19,19,19,19,18,21,22,22,20,25
1065093,"11,400,189,001,140,000,000",특별광역시도,안양천로,서울특별시 양천구,0.18,4,59,61,62,60,61,61,57,50,40,49,49,50,50,50,49,48,46,42,36,46,51,52,55,59
1065094,1140004500,특별광역시도,목동동로,서울특별시 양천구,0.044,3,23,24,24,24,23,24,21,16,15,23,19,19,19,19,17,15,11,10,8,13,13,19,19,21
1065095,1140004300,특별광역시도,목동동로,서울특별시 양천구,0.044,3,35,35,36,35,32,33,31,27,27,30,30,31,32,31,31,31,31,31,31,32,33,32,34,34
1065096,1140006100,특별광역시도,목동동로,서울특별시 양천구,0.046,1,31,30,22,27,28,27,28,27,27,26,26,25,26,27,26,25,26,25,25,25,28,26,27,26
1065097,"114,000,450,011,400,000,000,000,000,000",특별광역시도,목동동로,서울특별시 양천구,0.267,6,26,28,26,28,25,28,24,20,21,25,24,25,25,25,23,20,17,14,11,17,20,26,25,26
1065098,"11,400,025,021,140,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,중앙로,서울특별시 양천구,0.855,6,38,38,38,38,35,35,30,32,29,34,31,30,31,30,29,29,30,33,33,34,30,31,31,32
1065099,"11,400,066,011,140,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,중앙로,서울특별시 양천구,0.881,6,26,28,28,28,26,27,26,23,21,24,23,23,24,23,22,21,17,16,14,20,21,26,27,28
1065101,"114,000,400,011,400,000,000,000,000,000",특별광역시도,목동동로,서울특별시 양천구,0.267,6,33,35,33,33,30,33,27,27,25,30,32,36,36,35,34,33,32,33,35,36,36,36,39,35
1065105,"114,000,150,211,400,000,000,000,000,000",특별광역시도,목동로,서울특별시 양천구,0.19,7,45,47,47,47,32,45,24,22,19,19,20,24,25,29,29,29,29,29,27,32,34,35,31,37
1065106,"11,600,172,011,160,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,중앙로,서울특별시 구로구,0.855,6,40,41,42,42,37,40,46,33,34,32,36,36,36,34,33,31,30,25,22,27,37,40,43,46
1065108,"11,600,132,011,160,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,고척로,서울특별시 구로구,0.437,4,23,23,26,25,22,23,21,18,18,19,20,21,20,20,20,20,19,19,19,19,20,20,20,21
1065109,1160016201,특별광역시도,남부순환로,서울특별시 구로구,0.532,6,59,61,62,62,51,58,47,25,28,41,44,45,47,46,45,44,41,29,25,30,42,46,49,54
1065110,1160013303,특별광역시도,남부순환로,서울특별시 구로구,0.195,6,54,54,57,55,44,51,39,36,37,39,40,40,40,40,40,41,40,41,41,43,45,46,47,50
1065111,"11,600,131,011,160,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,고척로,서울특별시 구로구,0.437,4,26,27,27,26,28,27,26,27,26,27,26,26,26,26,25,26,24,24,24,24,25,26,25,23
1065113,"116,001,310,111,600,000,000,000,000,000",특별광역시도,고척로,서울특별시 구로구,0.511,4,31,40,36,37,33,32,31,26,26,31,32,30,30,30,29,29,27,25,23,27,32,34,38,40
1065114,"116,001,320,111,600,000,000,000,000,000",특별광역시도,고척로,서울특별시 구로구,0.511,4,34,29,31,29,34,27,37,29,26,27,28,28,31,30,28,30,27,25,26,27,29,29,29,29
1065115,"116,000,140,111,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,경인로,서울특별시 구로구,0.634,6,41,42,42,43,33,37,34,29,31,30,28,32,33,33,32,33,32,31,33,35,36,34,35,38
1065116,1160000900,일반국도,경인로,서울특별시 구로구,0.106,6,36,35,35,36,34,39,30,32,32,30,30,30,30,30,30,30,30,30,29,30,30,32,33,33
1065117,1160013101,특별광역시도,고척로,서울특별시 구로구,0.186,2,23,24,24,22,23,24,23,22,22,22,22,22,22,22,22,22,21,22,21,22,24,23,23,23
1065118,"11,600,132,011,160,000,000",특별광역시도,고척로,서울특별시 구로구,0.184,2,21,19,22,21,23,23,23,22,23,22,23,23,23,22,22,22,22,22,23,23,21,21,22,20
1065119,"116,002,930,011,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,서해안로,서울특별시 구로구,0.535,4,29,31,31,31,24,28,21,18,18,19,16,17,17,17,17,16,16,16,16,17,21,23,25,28
1065120,"11,600,079,091,160,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,오류로,서울특별시 구로구,0.306,2,25,28,29,29,25,27,26,21,18,22,23,24,24,24,24,23,22,23,22,23,21,19,20,21
1065121,"116,002,940,011,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,서해안로,서울특별시 구로구,0.535,4,26,25,25,24,25,24,24,19,15,19,16,17,18,18,18,15,14,16,14,17,23,26,27,28
1065122,"11,600,080,061,160,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,오류로,서울특별시 구로구,0.306,2,29,31,31,32,25,27,23,16,17,17,21,25,25,25,24,23,19,14,14,21,20,22,24,27
1065123,1160001000,일반국도,경인로,서울특별시 구로구,0.106,6,35,37,38,38,33,37,31,23,25,24,23,29,30,29,29,28,25,26,28,31,33,32,34,33
1065124,"11,600,075,021,160,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,오리로,서울특별시 구로구,0.444,6,28,29,30,30,25,29,22,15,14,16,19,21,23,22,22,22,21,19,20,24,26,26,27,29
1065126,1160009900,특별광역시도,부일로,서울특별시 구로구,0.029,4,30,30,29,32,30,34,26,28,28,27,28,28,27,28,27,28,27,29,29,28,28,24,25,26
1065127,1160010000,특별광역시도,부일로,서울특별시 구로구,0.029,4,43,41,44,44,41,43,43,42,43,40,39,39,39,38,37,38,37,39,38,38,39,37,40,39
1065128,"116,001,010,411,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,부일로,서울특별시 구로구,0.525,4,37,40,40,41,33,36,30,26,26,28,28,28,27,27,26,26,25,26,26,26,27,25,28,29
1065129,"116,001,020,111,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,부일로,서울특별시 구로구,0.525,4,37,38,39,39,31,32,29,21,22,24,27,27,28,28,27,27,26,24,25,26,28,27,29,31
1065131,"11,400,146,011,140,000,000",특별광역시도,오목로,서울특별시 양천구,0.485,4,20,20,20,21,19,21,17,19,18,17,18,18,18,18,17,17,18,18,18,18,18,18,19,21
1065132,"114,002,080,111,400,000,000,000,000,000",특별광역시도,중앙로,서울특별시 양천구,0.311,6,45,45,46,47,45,46,41,38,38,39,39,39,39,38,38,38,37,37,31,31,38,39,40,43
1065133,1140016900,특별광역시도,오목로,서울특별시 양천구,0.72,4,25,30,31,29,24,30,25,22,20,21,20,20,19,19,18,18,17,19,18,19,21,21,21,22
1065136,"114,007,320,011,400,000,000,000,000,000",특별광역시도,월정로,서울특별시 양천구,0.346,2,24,25,25,27,24,26,22,20,18,19,19,19,19,19,19,19,18,18,17,19,20,20,21,22
1065137,"11,400,142,011,140,000,000",특별광역시도,월정로,서울특별시 양천구,0.274,2,23,22,24,25,23,25,20,14,13,14,12,13,13,12,13,11,11,11,11,12,14,16,18,20
